,Unnamed: 0,Unnamed: 0.1,Country,Region,Unit,Country_Code,Weight,Date,Price,unit_price(/kg)
1007,34663,34663,United States,North America,lb,USD,1.0,Oct-1972,0.944,2.1
1008,34948,34948,Austria,Europe,kg,AUS,1.0,Nov-1972,92.8,92.8
1009,34950,34950,Cyprus,Europe,kg,CYP,1.0,Nov-1972,0.88,0.88
1010,34951,34951,Denmark,Europe,kg,DKK,1.0,Nov-1972,28.19,28.19
1011,34952,34952,France,Europe,kg,FRF,1.0,Nov-1972,14.98,14.98
1012,34954,34954,Italy,Europe,kg,ITL,1.0,Nov-1972,2399.0,2399.0
1013,34955,34955,"Netherlands, The",Europe,kg,NFL,1.0,Nov-1972,9.37,9.37
1014,34956,34956,Norway,Europe,kg,NOK,1.0,Nov-1972,18.53,18.53
1015,34957,34957,Sweden,Europe,kg,SEK,1.0,Nov-1972,12.46,12.46
1016,34958,34958,Switzerland,Europe,kg,CHF,1.0,Nov-1972,11.8,11.8
1017,34959,34959,United States,North America,lb,USD,1.0,Nov-1972,0.945,2.1
1018,35244,35244,Austria,Europe,kg,AUS,1.0,Dec-1972,92.8,92.8
1019,35246,35246,Cyprus,Europe,kg,CYP,1.0,Dec-1972,0.88,0.88
1020,35247,35247,Denmark,Europe,kg,DKK,1.0,Dec-1972,28.18,28.18
1021,35248,35248,France,Europe,kg,FRF,1.0,Dec-1972,14.98,14.98
1022,35250,35250,Italy,Europe,kg,ITL,1.0,Dec-1972,2410.0,2410.0
1023,35251,35251,"Netherlands, The",Europe,kg,NFL,1.0,Dec-1972,9.74,9.74
1024,35252,35252,Norway,Europe,kg,NOK,1.0,Dec-1972,18.95,18.95
1025,35253,35253,Sweden,Europe,kg,SEK,1.0,Dec-1972,11.94,11.94
1026,35254,35254,Switzerland,Europe,kg,CHF,1.0,Dec-1972,11.88,11.88
1027,35255,35255,United States,North America,lb,USD,1.0,Dec-1972,0.951,2.11
1028,35540,35540,Austria,Europe,kg,AUS,1.0,Jan-1973,88.0,88.0
1029,35541,35541,Belgium,Europe,kg,BEF,1.0,Jan-1973,148.5,148.5
1030,35542,35542,Cyprus,Europe,kg,CYP,1.0,Jan-1973,0.88,0.88
1031,35543,35543,Denmark,Europe,kg,DKK,1.0,Jan-1973,28.29,28.29
1032,35544,35544,France,Europe,kg,FRF,1.0,Jan-1973,14.98,14.98
1033,35546,35546,Italy,Europe,kg,ITL,1.0,Jan-1973,2429.0,2429.0
1034,35547,35547,"Netherlands, The",Europe,kg,NFL,1.0,Jan-1973,9.82,9.82
1035,35548,35548,Norway,Europe,kg,NOK,1.0,Jan-1973,19.67,19.67
1036,35549,35549,Sweden,Europe,kg,SEK,1.0,Jan-1973,13.35,13.35
1037,35550,35550,Switzerland,Europe,kg,CHF,1.0,Jan-1973,11.88,11.88
1038,35551,35551,United States,North America,lb,USD,1.0,Jan-1973,0.961,2.14
1039,35836,35836,Austria,Europe,kg,AUS,1.0,Feb-1973,88.0,88.0
1040,35837,35837,Belgium,Europe,kg,BEF,1.0,Feb-1973,148.5,148.5
1041,35838,35838,Cyprus,Europe,kg,CYP,1.0,Feb-1973,0.88,0.88
1042,35839,35839,Denmark,Europe,kg,DKK,1.0,Feb-1973,26.39,26.39
1043,35840,35840,France,Europe,kg,FRF,1.0,Feb-1973,14.98,14.98
1044,35842,35842,Italy,Europe,kg,ITL,1.0,Feb-1973,2436.0,2436.0
1045,35843,35843,"Netherlands, The",Europe,kg,NFL,1.0,Feb-1973,9.82,9.82
1046,35844,35844,Norway,Europe,kg,NOK,1.0,Feb-1973,19.67,19.67
1047,35845,35845,Sweden,Europe,kg,SEK,1.0,Feb-1973,13.51,13.51
1048,35846,35846,Switzerland,Europe,kg,CHF,1.0,Feb-1973,12.04,12.04
1049,35847,35847,United States,North America,lb,USD,1.0,Feb-1973,0.982,2.18
1050,36132,36132,Austria,Europe,kg,AUS,1.0,Mar-1973,88.0,88.0
1051,36133,36133,Belgium,Europe,kg,BEF,1.0,Mar-1973,148.5,148.5
1052,36134,36134,Cyprus,Europe,kg,CYP,1.0,Mar-1973,0.88,0.88
1053,36135,36135,Denmark,Europe,kg,DKK,1.0,Mar-1973,26.42,26.42
1054,36136,36136,France,Europe,kg,FRF,1.0,Mar-1973,14.98,14.98
1055,36138,36138,Italy,Europe,kg,ITL,1.0,Mar-1973,2440.0,2440.0
1056,36139,36139,"Netherlands, The",Europe,kg,NFL,1.0,Mar-1973,9.82,9.82
1057,36140,36140,Norway,Europe,kg,NOK,1.0,Mar-1973,19.67,19.67
1058,36141,36141,Sweden,Europe,kg,SEK,1.0,Mar-1973,13.42,13.42
1059,36142,36142,Switzerland,Europe,kg,CHF,1.0,Mar-1973,12.28,12.28
1060,36143,36143,United States,North America,lb,USD,1.0,Mar-1973,0.994,2.21
1061,36428,36428,Austria,Europe,kg,AUS,1.0,Apr-1973,91.0,91.0
1062,36429,36429,Belgium,Europe,kg,BEF,1.0,Apr-1973,148.3,148.3
1063,36430,36430,Cyprus,Europe,kg,CYP,1.0,Apr-1973,0.88,0.88
1064,36431,36431,Denmark,Europe,kg,DKK,1.0,Apr-1973,26.48,26.48
1065,36432,36432,France,Europe,kg,FRF,1.0,Apr-1973,14.98,14.98
1066,36434,36434,Italy,Europe,kg,ITL,1.0,Apr-1973,2447.0,2447.0
1067,36435,36435,"Netherlands, The",Europe,kg,NFL,1.0,Apr-1973,9.82,9.82
1068,36436,36436,Norway,Europe,kg,NOK,1.0,Apr-1973,19.95,19.95
1069,36437,36437,Sweden,Europe,kg,SEK,1.0,Apr-1973,13.54,13.54
1070,36438,36438,Switzerland,Europe,kg,CHF,1.0,Apr-1973,12.2,12.2
1071,36439,36439,United States,North America,lb,USD,1.0,Apr-1973,1.002,2.23
1072,36724,36724,Austria,Europe,kg,AUS,1.0,May-1973,91.0,91.0
1073,36725,36725,Belgium,Europe,kg,BEF,1.0,May-1973,148.3,148.3
1074,36726,36726,Cyprus,Europe,kg,CYP,1.0,May-1973,0.88,0.88
1075,36727,36727,Denmark,Europe,kg,DKK,1.0,May-1973,29.26,29.26
1076,36728,36728,France,Europe,kg,FRF,1.0,May-1973,14.98,14.98
1077,36730,36730,Italy,Europe,kg,ITL,1.0,May-1973,2456.0,2456.0
1078,36731,36731,"Netherlands, The",Europe,kg,NFL,1.0,May-1973,9.82,9.82
1079,36732,36732,Norway,Europe,kg,NOK,1.0,May-1973,19.95,19.95
1080,36733,36733,Sweden,Europe,kg,SEK,1.0,May-1973,13.53,13.53
1081,36734,36734,Switzerland,Europe,kg,CHF,1.0,May-1973,12.48,12.48
1082,36735,36735,United States,North America,lb,USD,1.0,May-1973,1.031,2.29
1083,37020,37020,Austria,Europe,kg,AUS,1.0,Jun-1973,91.0,91.0
1084,37021,37021,Belgium,Europe,kg,BEF,1.0,Jun-1973,149.3,149.3
1085,37022,37022,Cyprus,Europe,kg,CYP,1.0,Jun-1973,0.88,0.88
1086,37023,37023,Denmark,Europe,kg,DKK,1.0,Jun-1973,29.2,29.2
1087,37024,37024,France,Europe,kg,FRF,1.0,Jun-1973,14.98,14.98
1088,37026,37026,Italy,Europe,kg,ITL,1.0,Jun-1973,2468.0,2468.0
1089,37027,37027,"Netherlands, The",Europe,kg,NFL,1.0,Jun-1973,9.82,9.82
1090,37028,37028,Norway,Europe,kg,NOK,1.0,Jun-1973,19.95,19.95
1091,37029,37029,Sweden,Europe,kg,SEK,1.0,Jun-1973,13.67,13.67
1092,37030,37030,Switzerland,Europe,kg,CHF,1.0,Jun-1973,12.6,12.6
1093,37031,37031,United States,North America,lb,USD,1.0,Jun-1973,1.057,2.35
1094,37316,37316,Austria,Europe,kg,AUS,1.0,Jul-1973,91.0,91.0
1095,37317,37317,Belgium,Europe,kg,BEF,1.0,Jul-1973,151.3,151.3
1096,37318,37318,Cyprus,Europe,kg,CYP,1.0,Jul-1973,0.88,0.88
1097,37319,37319,Denmark,Europe,kg,DKK,1.0,Jul-1973,29.31,29.31
1098,37320,37320,France,Europe,kg,FRF,1.0,Jul-1973,14.98,14.98
1099,37322,37322,Italy,Europe,kg,ITL,1.0,Jul-1973,2486.0,2486.0
1100,37323,37323,"Netherlands, The",Europe,kg,NFL,1.0,Jul-1973,9.82,9.82
1101,37324,37324,Norway,Europe,kg,NOK,1.0,Jul-1973,20.09,20.09
1102,37325,37325,Sweden,Europe,kg,SEK,1.0,Jul-1973,14.0,14.0
1103,37326,37326,Switzerland,Europe,kg,CHF,1.0,Jul-1973,12.6,12.6
1104,37327,37327,United States,North America,lb,USD,1.0,Jul-1973,1.061,2.36
1105,37612,37612,Austria,Europe,kg,AUS,1.0,Aug-1973,91.0,91.0
1106,37613,37613,Belgium,Europe,kg,BEF,1.0,Aug-1973,151.5,151.5
1107,37614,37614,Cyprus,Europe,kg,CYP,1.0,Aug-1973,0.88,0.88
1108,37615,37615,Denmark,Europe,kg,DKK,1.0,Aug-1973,29.43,29.43
1109,37616,37616,France,Europe,kg,FRF,1.0,Aug-1973,15.46,15.46
1110,37618,37618,Italy,Europe,kg,ITL,1.0,Aug-1973,2502.0,2502.0
1111,37619,37619,"Netherlands, The",Europe,kg,NFL,1.0,Aug-1973,9.82,9.82
1112,37620,37620,Norway,Europe,kg,NOK,1.0,Aug-1973,20.09,20.09
1113,37621,37621,Sweden,Europe,kg,SEK,1.0,Aug-1973,14.04,14.04
1114,37622,37622,Switzerland,Europe,kg,CHF,1.0,Aug-1973,12.6,12.6
1115,37623,37623,United States,North America,lb,USD,1.0,Aug-1973,1.0659999999999998,2.37
1116,37908,37908,Austria,Europe,kg,AUS,1.0,Sep-1973,91.0,91.0
1117,37909,37909,Belgium,Europe,kg,BEF,1.0,Sep-1973,151.8,151.8
1118,37910,37910,Cyprus,Europe,kg,CYP,1.0,Sep-1973,0.88,0.88
1119,37911,37911,Denmark,Europe,kg,DKK,1.0,Sep-1973,29.6,29.6
1120,37912,37912,France,Europe,kg,FRF,1.0,Sep-1973,15.46,15.46
1121,37914,37914,Italy,Europe,kg,ITL,1.0,Sep-1973,2504.0,2504.0
1122,37915,37915,"Netherlands, The",Europe,kg,NFL,1.0,Sep-1973,9.82,9.82
1123,37916,37916,Norway,Europe,kg,NOK,1.0,Sep-1973,20.09,20.09
1124,37917,37917,Sweden,Europe,kg,SEK,1.0,Sep-1973,13.98,13.98
1125,37918,37918,Switzerland,Europe,kg,CHF,1.0,Sep-1973,12.76,12.76
1126,37919,37919,United States,North America,lb,USD,1.0,Sep-1973,1.072,2.38
1127,38204,38204,Austria,Europe,kg,AUS,1.0,Oct-1973,91.0,91.0
1128,38205,38205,Belgium,Europe,kg,BEF,1.0,Oct-1973,151.8,151.8
1129,38206,38206,Cyprus,Europe,kg,CYP,1.0,Oct-1973,0.88,0.88
1130,38207,38207,Denmark,Europe,kg,DKK,1.0,Oct-1973,29.66,29.66
1131,38208,38208,France,Europe,kg,FRF,1.0,Oct-1973,15.46,15.46
1132,38210,38210,Italy,Europe,kg,ITL,1.0,Oct-1973,2507.0,2507.0
1133,38211,38211,"Netherlands, The",Europe,kg,NFL,1.0,Oct-1973,9.67,9.67
1134,38212,38212,Norway,Europe,kg,NOK,1.0,Oct-1973,20.09,20.09
1135,38213,38213,Sweden,Europe,kg,SEK,1.0,Oct-1973,14.02,14.02
1136,38214,38214,Switzerland,Europe,kg,CHF,1.0,Oct-1973,12.8,12.8
1137,38215,38215,United States,North America,lb,USD,1.0,Oct-1973,1.087,2.42
1138,38500,38500,Austria,Europe,kg,AUS,1.0,Nov-1973,91.0,91.0
1139,38501,38501,Belgium,Europe,kg,BEF,1.0,Nov-1973,151.8,151.8
1140,38502,38502,Cyprus,Europe,kg,CYP,1.0,Nov-1973,0.88,0.88
1141,38503,38503,Denmark,Europe,kg,DKK,1.0,Nov-1973,29.77,29.77
1142,38504,38504,France,Europe,kg,FRF,1.0,Nov-1973,15.46,15.46
1143,38506,38506,Italy,Europe,kg,ITL,1.0,Nov-1973,2511.0,2511.0
1144,38507,38507,"Netherlands, The",Europe,kg,NFL,1.0,Nov-1973,9.67,9.67
1145,38508,38508,Norway,Europe,kg,NOK,1.0,Nov-1973,20.24,20.24
1146,38509,38509,Sweden,Europe,kg,SEK,1.0,Nov-1973,14.0,14.0
1147,38510,38510,Switzerland,Europe,kg,CHF,1.0,Nov-1973,12.76,12.76
1148,38511,38511,United States,North America,lb,USD,1.0,Nov-1973,1.084,2.41
1149,38796,38796,Austria,Europe,kg,AUS,1.0,Dec-1973,91.0,91.0
1150,38797,38797,Belgium,Europe,kg,BEF,1.0,Dec-1973,151.8,151.8
1151,38798,38798,Cyprus,Europe,kg,CYP,1.0,Dec-1973,0.88,0.88
1152,38799,38799,Denmark,Europe,kg,DKK,1.0,Dec-1973,30.03,30.03
1153,38800,38800,France,Europe,kg,FRF,1.0,Dec-1973,16.05,16.05
1154,38802,38802,Italy,Europe,kg,ITL,1.0,Dec-1973,2516.0,2516.0
1155,38803,38803,"Netherlands, The",Europe,kg,NFL,1.0,Dec-1973,9.52,9.52
1156,38804,38804,Norway,Europe,kg,NOK,1.0,Dec-1973,20.24,20.24
1157,38805,38805,Sweden,Europe,kg,SEK,1.0,Dec-1973,13.75,13.75
1158,38806,38806,Switzerland,Europe,kg,CHF,1.0,Dec-1973,12.68,12.68
1159,38807,38807,United States,North America,lb,USD,1.0,Dec-1973,1.089,2.42
1160,39092,39092,Austria,Europe,kg,AUS,1.0,Jan-1974,68.0,68.0
1161,39093,39093,Belgium,Europe,kg,BEF,1.0,Jan-1974,152.0,152.0
1162,39094,39094,Cyprus,Europe,kg,CYP,1.0,Jan-1974,0.91,0.91
1163,39095,39095,Denmark,Europe,kg,DKK,1.0,Jan-1974,30.2,30.2
1164,39096,39096,France,Europe,kg,FRF,1.0,Jan-1974,16.05,16.05
1165,39097,39097,Germany,Europe,kg,DDM,1.0,Jan-1974,16.3,16.3
1166,39098,39098,Italy,Europe,kg,ITL,1.0,Jan-1974,2539.0,2539.0
1167,39099,39099,"Netherlands, The",Europe,kg,NFL,1.0,Jan-1974,9.59,9.59
1168,39100,39100,Norway,Europe,kg,NOK,1.0,Jan-1974,20.24,20.24
1169,39101,39101,Sweden,Europe,kg,SEK,1.0,Jan-1974,14.03,14.03
1170,39102,39102,Switzerland,Europe,kg,CHF,1.0,Jan-1974,12.76,12.76
1171,39103,39103,United States,North America,lb,USD,1.0,Jan-1974,1.114,2.48
1172,39388,39388,Austria,Europe,kg,AUS,1.0,Feb-1974,68.0,68.0
1173,39389,39389,Belgium,Europe,kg,BEF,1.0,Feb-1974,152.0,152.0
1174,39390,39390,Cyprus,Europe,kg,CYP,1.0,Feb-1974,0.91,0.91
1175,39391,39391,Denmark,Europe,kg,DKK,1.0,Feb-1974,30.18,30.18
1176,39392,39392,France,Europe,kg,FRF,1.0,Feb-1974,15.69,15.69
1177,39393,39393,Germany,Europe,kg,DDM,1.0,Feb-1974,16.3,16.3
1178,39394,39394,Italy,Europe,kg,ITL,1.0,Feb-1974,2591.0,2591.0
1179,39395,39395,"Netherlands, The",Europe,kg,NFL,1.0,Feb-1974,9.52,9.52
1180,39396,39396,Norway,Europe,kg,NOK,1.0,Feb-1974,20.66,20.66
1181,39397,39397,Sweden,Europe,kg,SEK,1.0,Feb-1974,14.05,14.05
1182,39398,39398,Switzerland,Europe,kg,CHF,1.0,Feb-1974,12.96,12.96
1183,39399,39399,United States,North America,lb,USD,1.0,Feb-1974,1.129,2.51
1184,39684,39684,Austria,Europe,kg,AUS,1.0,Mar-1974,68.0,68.0
1185,39685,39685,Belgium,Europe,kg,BEF,1.0,Mar-1974,152.3,152.3
1186,39686,39686,Cyprus,Europe,kg,CYP,1.0,Mar-1974,0.91,0.91
1187,39687,39687,Denmark,Europe,kg,DKK,1.0,Mar-1974,30.33,30.33
1188,39688,39688,France,Europe,kg,FRF,1.0,Mar-1974,15.69,15.69
1189,39689,39689,Germany,Europe,kg,DDM,1.0,Mar-1974,16.3,16.3
1190,39690,39690,Italy,Europe,kg,ITL,1.0,Mar-1974,2657.0,2657.0
1191,39691,39691,"Netherlands, The",Europe,kg,NFL,1.0,Mar-1974,9.74,9.74
1192,39692,39692,Norway,Europe,kg,NOK,1.0,Mar-1974,20.52,20.52
1193,39693,39693,Sweden,Europe,kg,SEK,1.0,Mar-1974,14.32,14.32
1194,39694,39694,Switzerland,Europe,kg,CHF,1.0,Mar-1974,13.0,13.0
1195,39695,39695,United States,North America,lb,USD,1.0,Mar-1974,1.149,2.55
1196,39980,39980,Austria,Europe,kg,AUS,1.0,Apr-1974,68.0,68.0
1197,39981,39981,Belgium,Europe,kg,BEF,1.0,Apr-1974,166.5,166.5
1198,39982,39982,Cyprus,Europe,kg,CYP,1.0,Apr-1974,1.18,1.18
1199,39983,39983,Denmark,Europe,kg,DKK,1.0,Apr-1974,31.6,31.6
1200,39984,39984,France,Europe,kg,FRF,1.0,Apr-1974,16.44,16.44
1201,39985,39985,Germany,Europe,kg,DDM,1.0,Apr-1974,16.3,16.3
1202,39986,39986,Italy,Europe,kg,ITL,1.0,Apr-1974,2690.0,2690.0
1203,39987,39987,"Netherlands, The",Europe,kg,NFL,1.0,Apr-1974,9.89,9.89
1204,39988,39988,Norway,Europe,kg,NOK,1.0,Apr-1974,21.09,21.09
1205,39989,39989,Sweden,Europe,kg,SEK,1.0,Apr-1974,15.44,15.44
1206,39990,39990,Switzerland,Europe,kg,CHF,1.0,Apr-1974,13.12,13.12
1207,39991,39991,United States,North America,lb,USD,1.0,Apr-1974,1.177,2.62
1208,40276,40276,Austria,Europe,kg,AUS,1.0,May-1974,68.0,68.0
1209,40277,40277,Belgium,Europe,kg,BEF,1.0,May-1974,168.5,168.5
1210,40278,40278,Cyprus,Europe,kg,CYP,1.0,May-1974,1.18,1.18
1211,40279,40279,Denmark,Europe,kg,DKK,1.0,May-1974,31.62,31.62
1212,40280,40280,France,Europe,kg,FRF,1.0,May-1974,16.44,16.44
1213,40281,40281,Germany,Europe,kg,DDM,1.0,May-1974,16.3,16.3
1214,40282,40282,Italy,Europe,kg,ITL,1.0,May-1974,2731.0,2731.0
1215,40283,40283,"Netherlands, The",Europe,kg,NFL,1.0,May-1974,10.04,10.04
1216,40284,40284,Norway,Europe,kg,NOK,1.0,May-1974,21.09,21.09
1217,40285,40285,Sweden,Europe,kg,SEK,1.0,May-1974,15.48,15.48
1218,40286,40286,Switzerland,Europe,kg,CHF,1.0,May-1974,13.2,13.2
1219,40287,40287,United States,North America,lb,USD,1.0,May-1974,1.199,2.66
1220,40572,40572,Austria,Europe,kg,AUS,1.0,Jun-1974,72.0,72.0
1221,40573,40573,Belgium,Europe,kg,BEF,1.0,Jun-1974,169.3,169.3
1222,40574,40574,Cyprus,Europe,kg,CYP,1.0,Jun-1974,1.18,1.18
1223,40575,40575,Denmark,Europe,kg,DKK,1.0,Jun-1974,31.76,31.76
1224,40576,40576,France,Europe,kg,FRF,1.0,Jun-1974,16.44,16.44
1225,40577,40577,Germany,Europe,kg,DDM,1.0,Jun-1974,16.3,16.3
1226,40578,40578,Italy,Europe,kg,ITL,1.0,Jun-1974,2811.0,2811.0
1227,40579,40579,"Netherlands, The",Europe,kg,NFL,1.0,Jun-1974,10.12,10.12
1228,40580,40580,Norway,Europe,kg,NOK,1.0,Jun-1974,21.09,21.09
1229,40581,40581,Sweden,Europe,kg,SEK,1.0,Jun-1974,15.18,15.18
1230,40582,40582,Switzerland,Europe,kg,CHF,1.0,Jun-1974,13.24,13.24
1231,40583,40583,United States,North America,lb,USD,1.0,Jun-1974,1.228,2.73
1232,40868,40868,Austria,Europe,kg,AUS,1.0,Jul-1974,73.0,73.0
1233,40869,40869,Belgium,Europe,kg,BEF,1.0,Jul-1974,169.3,169.3
1234,40870,40870,Cyprus,Europe,kg,CYP,1.0,Jul-1974,1.18,1.18
1235,40871,40871,Denmark,Europe,kg,DKK,1.0,Jul-1974,31.92,31.92
1236,40872,40872,France,Europe,kg,FRF,1.0,Jul-1974,19.34,19.34
1237,40873,40873,Germany,Europe,kg,DDM,1.0,Jul-1974,16.3,16.3
1238,40874,40874,Italy,Europe,kg,ITL,1.0,Jul-1974,2888.0,2888.0
1239,40875,40875,"Netherlands, The",Europe,kg,NFL,1.0,Jul-1974,9.89,9.89
1240,40876,40876,Norway,Europe,kg,NOK,1.0,Jul-1974,20.95,20.95
1241,40877,40877,Sweden,Europe,kg,SEK,1.0,Jul-1974,15.55,15.55
1242,40878,40878,Switzerland,Europe,kg,CHF,1.0,Jul-1974,13.08,13.08
1243,40879,40879,United States,North America,lb,USD,1.0,Jul-1974,1.251,2.78
1244,41164,41164,Austria,Europe,kg,AUS,1.0,Aug-1974,73.0,73.0
1245,41165,41165,Belgium,Europe,kg,BEF,1.0,Aug-1974,169.3,169.3
1246,41166,41166,Cyprus,Europe,kg,CYP,1.0,Aug-1974,1.18,1.18
1247,41167,41167,Denmark,Europe,kg,DKK,1.0,Aug-1974,31.92,31.92
1248,41168,41168,France,Europe,kg,FRF,1.0,Aug-1974,19.34,19.34
1249,41169,41169,Germany,Europe,kg,DDM,1.0,Aug-1974,16.3,16.3
1250,41170,41170,Italy,Europe,kg,ITL,1.0,Aug-1974,2937.0,2937.0
1251,41171,41171,"Netherlands, The",Europe,kg,NFL,1.0,Aug-1974,9.89,9.89
1252,41172,41172,Norway,Europe,kg,NOK,1.0,Aug-1974,21.09,21.09
1253,41173,41173,Sweden,Europe,kg,SEK,1.0,Aug-1974,15.61,15.61
1254,41174,41174,Switzerland,Europe,kg,CHF,1.0,Aug-1974,13.32,13.32
1255,41175,41175,United States,North America,lb,USD,1.0,Aug-1974,1.29,2.87
1256,41460,41460,Austria,Europe,kg,AUS,1.0,Sep-1974,73.0,73.0
1257,41461,41461,Belgium,Europe,kg,BEF,1.0,Sep-1974,169.3,169.3
1258,41462,41462,Cyprus,Europe,kg,CYP,1.0,Sep-1974,1.18,1.18
1259,41463,41463,Denmark,Europe,kg,DKK,1.0,Sep-1974,31.77,31.77
1260,41464,41464,France,Europe,kg,FRF,1.0,Sep-1974,19.34,19.34
1261,41465,41465,Germany,Europe,kg,DDM,1.0,Sep-1974,16.3,16.3
1262,41466,41466,Italy,Europe,kg,ITL,1.0,Sep-1974,2985.0,2985.0
1263,41467,41467,"Netherlands, The",Europe,kg,NFL,1.0,Sep-1974,9.59,9.59
1264,41468,41468,Norway,Europe,kg,NOK,1.0,Sep-1974,21.09,21.09
1265,41469,41469,Sweden,Europe,kg,SEK,1.0,Sep-1974,14.91,14.91
1266,41470,41470,Switzerland,Europe,kg,CHF,1.0,Sep-1974,13.32,13.32
1267,41471,41471,United States,North America,lb,USD,1.0,Sep-1974,1.308,2.91
1268,41756,41756,Austria,Europe,kg,AUS,1.0,Oct-1974,73.0,73.0
1269,41757,41757,Belgium,Europe,kg,BEF,1.0,Oct-1974,169.8,169.8
1270,41758,41758,Cyprus,Europe,kg,CYP,1.0,Oct-1974,1.18,1.18
1271,41759,41759,Denmark,Europe,kg,DKK,1.0,Oct-1974,31.6,31.6
1272,41760,41760,France,Europe,kg,FRF,1.0,Oct-1974,18.92,18.92
1273,41761,41761,Germany,Europe,kg,DDM,1.0,Oct-1974,16.3,16.3
1274,41762,41762,Italy,Europe,kg,ITL,1.0,Oct-1974,3017.0,3017.0
1275,41763,41763,"Netherlands, The",Europe,kg,NFL,1.0,Oct-1974,9.52,9.52
1276,41764,41764,Norway,Europe,kg,NOK,1.0,Oct-1974,21.23,21.23
1277,41765,41765,Sweden,Europe,kg,SEK,1.0,Oct-1974,16.06,16.06
1278,41766,41766,Switzerland,Europe,kg,CHF,1.0,Oct-1974,13.32,13.32
1279,41767,41767,United States,North America,lb,USD,1.0,Oct-1974,1.315,2.92
1280,42052,42052,Austria,Europe,kg,AUS,1.0,Nov-1974,73.0,73.0
1281,42053,42053,Belgium,Europe,kg,BEF,1.0,Nov-1974,169.5,169.5
1282,42054,42054,Cyprus,Europe,kg,CYP,1.0,Nov-1974,1.18,1.18
1283,42055,42055,Denmark,Europe,kg,DKK,1.0,Nov-1974,31.11,31.11
1284,42056,42056,France,Europe,kg,FRF,1.0,Nov-1974,18.92,18.92
1285,42057,42057,Germany,Europe,kg,DDM,1.0,Nov-1974,16.3,16.3
1286,42058,42058,Italy,Europe,kg,ITL,1.0,Nov-1974,3030.0,3030.0
1287,42059,42059,"Netherlands, The",Europe,kg,NFL,1.0,Nov-1974,9.62,9.62
1288,42060,42060,Norway,Europe,kg,NOK,1.0,Nov-1974,19.95,19.95
1289,42061,42061,Sweden,Europe,kg,SEK,1.0,Nov-1974,15.92,15.92
1290,42062,42062,Switzerland,Europe,kg,CHF,1.0,Nov-1974,13.4,13.4
1291,42063,42063,United States,North America,lb,USD,1.0,Nov-1974,1.298,2.88
1292,42348,42348,Austria,Europe,kg,AUS,1.0,Dec-1974,73.0,73.0
1293,42349,42349,Belgium,Europe,kg,BEF,1.0,Dec-1974,169.5,169.5
1294,42350,42350,Cyprus,Europe,kg,CYP,1.0,Dec-1974,1.18,1.18
1295,42351,42351,Denmark,Europe,kg,DKK,1.0,Dec-1974,30.93,30.93
1296,42352,42352,France,Europe,kg,FRF,1.0,Dec-1974,17.25,17.25
1297,42353,42353,Germany,Europe,kg,DDM,1.0,Dec-1974,16.3,16.3
1298,42354,42354,Italy,Europe,kg,ITL,1.0,Dec-1974,3046.0,3046.0
1299,42355,42355,"Netherlands, The",Europe,kg,NFL,1.0,Dec-1974,9.63,9.63
1300,42356,42356,Norway,Europe,kg,NOK,1.0,Dec-1974,19.81,19.81
1301,42357,42357,Sweden,Europe,kg,SEK,1.0,Dec-1974,15.51,15.51
1302,42358,42358,Switzerland,Europe,kg,CHF,1.0,Dec-1974,13.4,13.4
1303,42359,42359,United States,North America,lb,USD,1.0,Dec-1974,1.291,2.87
1304,42656,42656,Austria,Europe,kg,AUS,1.0,Jan-1975,84.0,84.0
1305,42657,42657,Belgium,Europe,kg,BEF,1.0,Jan-1975,169.0,169.0
1306,42658,42658,Cyprus,Europe,kg,CYP,1.0,Jan-1975,1.18,1.18
1307,42659,42659,Denmark,Europe,kg,DKK,1.0,Jan-1975,30.6,30.6
1308,42660,42660,France,Europe,kg,FRF,1.0,Jan-1975,17.25,17.25
1309,42661,42661,Germany,Europe,kg,DDM,1.0,Jan-1975,15.9,15.9
1310,42662,42662,Italy,Europe,kg,ITL,1.0,Jan-1975,3081.0,3081.0
1311,42663,42663,"Netherlands, The",Europe,kg,NFL,1.0,Jan-1975,9.52,9.52
1312,42664,42664,Norway,Europe,kg,NOK,1.0,Jan-1975,19.81,19.81
1313,42667,42667,Sweden,Europe,kg,SEK,1.0,Jan-1975,15.33,15.33
1314,42668,42668,Switzerland,Europe,kg,CHF,1.0,Jan-1975,13.4,13.4
1315,42669,42669,United States,North America,lb,USD,1.0,Jan-1975,1.294,2.88
1316,42952,42952,Austria,Europe,kg,AUS,1.0,Feb-1975,85.0,85.0
1317,42953,42953,Belgium,Europe,kg,BEF,1.0,Feb-1975,166.8,166.8
1318,42954,42954,Cyprus,Europe,kg,CYP,1.0,Feb-1975,1.18,1.18
1319,42955,42955,Denmark,Europe,kg,DKK,1.0,Feb-1975,30.53,30.53
1320,42956,42956,France,Europe,kg,FRF,1.0,Feb-1975,17.25,17.25
1321,42957,42957,Germany,Europe,kg,DDM,1.0,Feb-1975,15.9,15.9
1322,42958,42958,Italy,Europe,kg,ITL,1.0,Feb-1975,3092.0,3092.0
1323,42959,42959,"Netherlands, The",Europe,kg,NFL,1.0,Feb-1975,9.52,9.52
1324,42960,42960,Norway,Europe,kg,NOK,1.0,Feb-1975,18.24,18.24
1325,42963,42963,Sweden,Europe,kg,SEK,1.0,Feb-1975,15.0,15.0
