,Unnamed: 0,Country,Region,Unit,Country_Code,Weight,Date,Price,unit_price(/kg)
15112,15112,Norway,Europe,kg,NOK,1.0,Apr-67,14.6,14.6
15113,15113,Sweden,Europe,kg,SEK,1.0,Apr-67,9.55,9.55
15114,15114,Switzerland,Europe,kg,CHF,1.0,Apr-67,11.4,11.4
15115,15115,United States of America,North America,lb,USD,1.0,Apr-67,0.7809999999999999,1.74
15402,15402,Austria,Europe,kg,AUS,1.0,May-67,84.0,84.0
15403,15403,Cyprus,Europe,kg,CYP,1.0,May-67,0.7,0.7
15404,15404,Denmark,Europe,kg,DKK,1.0,May-67,21.49,21.49
15405,15405,France,Europe,kg,FRF,1.0,May-67,10.04,10.04
15406,15406,Italy,Europe,kg,ITL,1.0,May-67,2182.0,2182.0
15407,15407,Netherlands,Europe,kg,NFL,1.0,May-67,7.44,7.44
15408,15408,Norway,Europe,kg,NOK,1.0,May-67,14.6,14.6
15409,15409,Sweden,Europe,kg,SEK,1.0,May-67,9.52,9.52
15410,15410,Switzerland,Europe,kg,CHF,1.0,May-67,11.36,11.36
15411,15411,United States of America,North America,lb,USD,1.0,May-67,0.78,1.73
15698,15698,Austria,Europe,kg,AUS,1.0,Jun-67,84.0,84.0
15699,15699,Cyprus,Europe,kg,CYP,1.0,Jun-67,0.7,0.7
15700,15700,Denmark,Europe,kg,DKK,1.0,Jun-67,21.49,21.49
15701,15701,France,Europe,kg,FRF,1.0,Jun-67,10.04,10.04
15702,15702,Italy,Europe,kg,ITL,1.0,Jun-67,2182.0,2182.0
15703,15703,Netherlands,Europe,kg,NFL,1.0,Jun-67,7.44,7.44
15704,15704,Norway,Europe,kg,NOK,1.0,Jun-67,14.6,14.6
15705,15705,Sweden,Europe,kg,SEK,1.0,Jun-67,9.48,9.48
15706,15706,Switzerland,Europe,kg,CHF,1.0,Jun-67,11.4,11.4
15707,15707,United States of America,North America,lb,USD,1.0,Jun-67,0.778,1.73
15994,15994,Austria,Europe,kg,AUS,1.0,Jul-67,84.0,84.0
15995,15995,Cyprus,Europe,kg,CYP,1.0,Jul-67,0.7,0.7
15996,15996,Denmark,Europe,kg,DKK,1.0,Jul-67,21.73,21.73
15997,15997,France,Europe,kg,FRF,1.0,Jul-67,10.04,10.04
15998,15998,Italy,Europe,kg,ITL,1.0,Jul-67,2182.0,2182.0
15999,15999,Netherlands,Europe,kg,NFL,1.0,Jul-67,7.44,7.44
16000,16000,Norway,Europe,kg,NOK,1.0,Jul-67,14.6,14.6
16001,16001,Sweden,Europe,kg,SEK,1.0,Jul-67,9.48,9.48
16002,16002,Switzerland,Europe,kg,CHF,1.0,Jul-67,11.44,11.44
16003,16003,United States of America,North America,lb,USD,1.0,Jul-67,0.762,1.69
16290,16290,Austria,Europe,kg,AUS,1.0,Aug-67,84.0,84.0
16291,16291,Cyprus,Europe,kg,CYP,1.0,Aug-67,0.7,0.7
16292,16292,Denmark,Europe,kg,DKK,1.0,Aug-67,21.78,21.78
16293,16293,France,Europe,kg,FRF,1.0,Aug-67,10.04,10.04
16294,16294,Italy,Europe,kg,ITL,1.0,Aug-67,2184.0,2184.0
16295,16295,Netherlands,Europe,kg,NFL,1.0,Aug-67,7.44,7.44
16296,16296,Norway,Europe,kg,NOK,1.0,Aug-67,14.6,14.6
16297,16297,Sweden,Europe,kg,SEK,1.0,Aug-67,9.48,9.48
16298,16298,Switzerland,Europe,kg,CHF,1.0,Aug-67,11.48,11.48
16299,16299,United States of America,North America,lb,USD,1.0,Aug-67,0.762,1.69
16586,16586,Austria,Europe,kg,AUS,1.0,Sep-67,84.0,84.0
16587,16587,Cyprus,Europe,kg,CYP,1.0,Sep-67,0.7,0.7
16588,16588,Denmark,Europe,kg,DKK,1.0,Sep-67,21.71,21.71
16589,16589,France,Europe,kg,FRF,1.0,Sep-67,10.04,10.04
16590,16590,Italy,Europe,kg,ITL,1.0,Sep-67,2184.0,2184.0
16591,16591,Netherlands,Europe,kg,NFL,1.0,Sep-67,7.44,7.44
16592,16592,Norway,Europe,kg,NOK,1.0,Sep-67,14.59,14.59
16593,16593,Sweden,Europe,kg,SEK,1.0,Sep-67,9.4,9.4
16594,16594,Switzerland,Europe,kg,CHF,1.0,Sep-67,11.48,11.48
16595,16595,United States of America,North America,lb,USD,1.0,Sep-67,0.7609999999999999,1.69
16882,16882,Austria,Europe,kg,AUS,1.0,Oct-67,84.0,84.0
16883,16883,Cyprus,Europe,kg,CYP,1.0,Oct-67,0.7,0.7
16884,16884,Denmark,Europe,kg,DKK,1.0,Oct-67,21.75,21.75
16885,16885,France,Europe,kg,FRF,1.0,Oct-67,10.04,10.04
16886,16886,Italy,Europe,kg,ITL,1.0,Oct-67,2184.0,2184.0
16887,16887,Netherlands,Europe,kg,NFL,1.0,Oct-67,7.44,7.44
16888,16888,Norway,Europe,kg,NOK,1.0,Oct-67,14.2,14.2
16889,16889,Sweden,Europe,kg,SEK,1.0,Oct-67,9.32,9.32
16890,16890,Switzerland,Europe,kg,CHF,1.0,Oct-67,11.48,11.48
16891,16891,United States of America,North America,lb,USD,1.0,Oct-67,0.7609999999999999,1.69
17178,17178,Austria,Europe,kg,AUS,1.0,Nov-67,84.0,84.0
17179,17179,Cyprus,Europe,kg,CYP,1.0,Nov-67,0.7,0.7
17180,17180,Denmark,Europe,kg,DKK,1.0,Nov-67,21.75,21.75
17181,17181,France,Europe,kg,FRF,1.0,Nov-67,10.04,10.04
17182,17182,Italy,Europe,kg,ITL,1.0,Nov-67,2184.0,2184.0
17183,17183,Netherlands,Europe,kg,NFL,1.0,Nov-67,7.44,7.44
17184,17184,Norway,Europe,kg,NOK,1.0,Nov-67,14.18,14.18
17185,17185,Sweden,Europe,kg,SEK,1.0,Nov-67,9.29,9.29
17186,17186,Switzerland,Europe,kg,CHF,1.0,Nov-67,11.56,11.56
17187,17187,United States of America,North America,lb,USD,1.0,Nov-67,0.7609999999999999,1.69
17474,17474,Austria,Europe,kg,AUS,1.0,Dec-67,84.0,84.0
17475,17475,Cyprus,Europe,kg,CYP,1.0,Dec-67,0.7,0.7
17476,17476,Denmark,Europe,kg,DKK,1.0,Dec-67,21.76,21.76
17477,17477,France,Europe,kg,FRF,1.0,Dec-67,10.04,10.04
17478,17478,Italy,Europe,kg,ITL,1.0,Dec-67,2184.0,2184.0
17479,17479,Netherlands,Europe,kg,NFL,1.0,Dec-67,7.44,7.44
17480,17480,Norway,Europe,kg,NOK,1.0,Dec-67,14.2,14.2
17481,17481,Sweden,Europe,kg,SEK,1.0,Dec-67,9.26,9.26
17482,17482,Switzerland,Europe,kg,CHF,1.0,Dec-67,11.48,11.48
17483,17483,United States of America,North America,lb,USD,1.0,Dec-67,0.758,1.68
17770,17770,Austria,Europe,kg,AUS,1.0,Jan-68,84.0,84.0
17771,17771,Cyprus,Europe,kg,CYP,1.0,Jan-68,0.74,0.74
17772,17772,Denmark,Europe,kg,DKK,1.0,Jan-68,21.74,21.74
17773,17773,France,Europe,kg,FRF,1.0,Jan-68,10.04,10.04
17774,17774,Italy,Europe,kg,ITL,1.0,Jan-68,2182.0,2182.0
17775,17775,Netherlands,Europe,kg,NFL,1.0,Jan-68,7.44,7.44
17776,17776,Norway,Europe,kg,NOK,1.0,Jan-68,14.17,14.17
17777,17777,Sweden,Europe,kg,SEK,1.0,Jan-68,9.23,9.23
17778,17778,Switzerland,Europe,kg,CHF,1.0,Jan-68,11.44,11.44
17779,17779,United States of America,North America,lb,USD,1.0,Jan-68,0.759,1.69
18066,18066,Austria,Europe,kg,AUS,1.0,Feb-68,84.0,84.0
18067,18067,Cyprus,Europe,kg,CYP,1.0,Feb-68,0.74,0.74
18068,18068,Denmark,Europe,kg,DKK,1.0,Feb-68,21.76,21.76
18069,18069,France,Europe,kg,FRF,1.0,Feb-68,10.04,10.04
18070,18070,Italy,Europe,kg,ITL,1.0,Feb-68,2182.0,2182.0
18071,18071,Netherlands,Europe,kg,NFL,1.0,Feb-68,7.6,7.6
18072,18072,Norway,Europe,kg,NOK,1.0,Feb-68,14.18,14.18
18073,18073,Sweden,Europe,kg,SEK,1.0,Feb-68,9.23,9.23
18074,18074,Switzerland,Europe,kg,CHF,1.0,Feb-68,11.44,11.44
18075,18075,United States of America,North America,lb,USD,1.0,Feb-68,0.759,1.69
18362,18362,Austria,Europe,kg,AUS,1.0,Mar-68,84.0,84.0
18363,18363,Cyprus,Europe,kg,CYP,1.0,Mar-68,0.74,0.74
18364,18364,Denmark,Europe,kg,DKK,1.0,Mar-68,21.88,21.88
18365,18365,France,Europe,kg,FRF,1.0,Mar-68,10.04,10.04
18366,18366,Italy,Europe,kg,ITL,1.0,Mar-68,2184.0,2184.0
18367,18367,Netherlands,Europe,kg,NFL,1.0,Mar-68,7.6,7.6
18368,18368,Norway,Europe,kg,NOK,1.0,Mar-68,14.18,14.18
18369,18369,Sweden,Europe,kg,SEK,1.0,Mar-68,9.23,9.23
18370,18370,Switzerland,Europe,kg,CHF,1.0,Mar-68,11.44,11.44
18371,18371,United States of America,North America,lb,USD,1.0,Mar-68,0.759,1.69
18658,18658,Austria,Europe,kg,AUS,1.0,Apr-68,81.0,81.0
18659,18659,Cyprus,Europe,kg,CYP,1.0,Apr-68,0.74,0.74
18660,18660,Denmark,Europe,kg,DKK,1.0,Apr-68,22.68,22.68
18661,18661,France,Europe,kg,FRF,1.0,Apr-68,10.04,10.04
18662,18662,Italy,Europe,kg,ITL,1.0,Apr-68,2184.0,2184.0
18663,18663,Netherlands,Europe,kg,NFL,1.0,Apr-68,7.6,7.6
18664,18664,Norway,Europe,kg,NOK,1.0,Apr-68,14.19,14.19
18665,18665,Sweden,Europe,kg,SEK,1.0,Apr-68,9.23,9.23
18666,18666,Switzerland,Europe,kg,CHF,1.0,Apr-68,11.44,11.44
18667,18667,United States of America,North America,lb,USD,1.0,Apr-68,0.7609999999999999,1.69
18954,18954,Austria,Europe,kg,AUS,1.0,May-68,81.0,81.0
18955,18955,Cyprus,Europe,kg,CYP,1.0,May-68,0.74,0.74
18956,18956,Denmark,Europe,kg,DKK,1.0,May-68,22.71,22.71
18957,18957,France,Europe,kg,FRF,1.0,May-68,10.05,10.05
18958,18958,Italy,Europe,kg,ITL,1.0,May-68,2184.0,2184.0
18959,18959,Netherlands,Europe,kg,NFL,1.0,May-68,7.6,7.6
18960,18960,Norway,Europe,kg,NOK,1.0,May-68,14.19,14.19
18961,18961,Sweden,Europe,kg,SEK,1.0,May-68,9.32,9.32
18962,18962,Switzerland,Europe,kg,CHF,1.0,May-68,11.44,11.44
18963,18963,United States of America,North America,lb,USD,1.0,May-68,0.765,1.7
19250,19250,Austria,Europe,kg,AUS,1.0,Jun-68,81.0,81.0
19251,19251,Cyprus,Europe,kg,CYP,1.0,Jun-68,0.74,0.74
19252,19252,Denmark,Europe,kg,DKK,1.0,Jun-68,22.73,22.73
19253,19253,France,Europe,kg,FRF,1.0,Jun-68,10.05,10.05
19254,19254,Italy,Europe,kg,ITL,1.0,Jun-68,2184.0,2184.0
19255,19255,Netherlands,Europe,kg,NFL,1.0,Jun-68,7.6,7.6
19256,19256,Norway,Europe,kg,NOK,1.0,Jun-68,14.2,14.2
19257,19257,Sweden,Europe,kg,SEK,1.0,Jun-68,9.32,9.32
19258,19258,Switzerland,Europe,kg,CHF,1.0,Jun-68,11.4,11.4
19259,19259,United States of America,North America,lb,USD,1.0,Jun-68,0.768,1.71
19546,19546,Austria,Europe,kg,AUS,1.0,Jul-68,79.9,79.9
19547,19547,Cyprus,Europe,kg,CYP,1.0,Jul-68,0.74,0.74
19548,19548,Denmark,Europe,kg,DKK,1.0,Jul-68,22.72,22.72
19549,19549,France,Europe,kg,FRF,1.0,Jul-68,10.05,10.05
19550,19550,Italy,Europe,kg,ITL,1.0,Jul-68,2184.0,2184.0
19551,19551,Netherlands,Europe,kg,NFL,1.0,Jul-68,7.6,7.6
19552,19552,Norway,Europe,kg,NOK,1.0,Jul-68,14.18,14.18
19553,19553,Sweden,Europe,kg,SEK,1.0,Jul-68,9.32,9.32
19554,19554,Switzerland,Europe,kg,CHF,1.0,Jul-68,11.4,11.4
19555,19555,United States of America,North America,lb,USD,1.0,Jul-68,0.768,1.71
19842,19842,Austria,Europe,kg,AUS,1.0,Aug-68,79.9,79.9
19843,19843,Cyprus,Europe,kg,CYP,1.0,Aug-68,0.74,0.74
19844,19844,Denmark,Europe,kg,DKK,1.0,Aug-68,22.73,22.73
19845,19845,France,Europe,kg,FRF,1.0,Aug-68,10.05,10.05
19846,19846,Italy,Europe,kg,ITL,1.0,Aug-68,2184.0,2184.0
19847,19847,Netherlands,Europe,kg,NFL,1.0,Aug-68,7.6,7.6
19848,19848,Norway,Europe,kg,NOK,1.0,Aug-68,14.16,14.16
19849,19849,Sweden,Europe,kg,SEK,1.0,Aug-68,9.32,9.32
19850,19850,Switzerland,Europe,kg,CHF,1.0,Aug-68,11.4,11.4
19851,19851,United States of America,North America,lb,USD,1.0,Aug-68,0.767,1.7
20138,20138,Austria,Europe,kg,AUS,1.0,Sep-68,79.9,79.9
20139,20139,Cyprus,Europe,kg,CYP,1.0,Sep-68,0.74,0.74
20140,20140,Denmark,Europe,kg,DKK,1.0,Sep-68,22.71,22.71
20141,20141,France,Europe,kg,FRF,1.0,Sep-68,10.05,10.05
20142,20142,Italy,Europe,kg,ITL,1.0,Sep-68,2184.0,2184.0
20143,20143,Netherlands,Europe,kg,NFL,1.0,Sep-68,7.6,7.6
20144,20144,Norway,Europe,kg,NOK,1.0,Sep-68,14.17,14.17
20145,20145,Sweden,Europe,kg,SEK,1.0,Sep-68,9.32,9.32
20146,20146,Switzerland,Europe,kg,CHF,1.0,Sep-68,11.44,11.44
20147,20147,United States of America,North America,lb,USD,1.0,Sep-68,0.7659999999999999,1.7
20434,20434,Austria,Europe,kg,AUS,1.0,Oct-68,81.0,81.0
20435,20435,Cyprus,Europe,kg,CYP,1.0,Oct-68,0.74,0.74
20436,20436,Denmark,Europe,kg,DKK,1.0,Oct-68,22.72,22.72
20437,20437,France,Europe,kg,FRF,1.0,Oct-68,10.05,10.05
20438,20438,Italy,Europe,kg,ITL,1.0,Oct-68,2182.0,2182.0
20439,20439,Netherlands,Europe,kg,NFL,1.0,Oct-68,7.6,7.6
20440,20440,Norway,Europe,kg,NOK,1.0,Oct-68,14.18,14.18
20441,20441,Sweden,Europe,kg,SEK,1.0,Oct-68,9.32,9.32
20442,20442,Switzerland,Europe,kg,CHF,1.0,Oct-68,11.36,11.36
20443,20443,United States of America,North America,lb,USD,1.0,Oct-68,0.765,1.7
20730,20730,Austria,Europe,kg,AUS,1.0,Nov-68,81.0,81.0
20731,20731,Cyprus,Europe,kg,CYP,1.0,Nov-68,0.74,0.74
20732,20732,Denmark,Europe,kg,DKK,1.0,Nov-68,22.69,22.69
20734,20734,Italy,Europe,kg,ITL,1.0,Nov-68,2182.0,2182.0
20735,20735,Netherlands,Europe,kg,NFL,1.0,Nov-68,7.6,7.6
20736,20736,Norway,Europe,kg,NOK,1.0,Nov-68,14.16,14.16
20737,20737,Sweden,Europe,kg,SEK,1.0,Nov-68,9.32,9.32
20738,20738,Switzerland,Europe,kg,CHF,1.0,Nov-68,11.44,11.44
20739,20739,United States of America,North America,lb,USD,1.0,Nov-68,0.764,1.7
21026,21026,Austria,Europe,kg,AUS,1.0,Dec-68,81.0,81.0
21027,21027,Cyprus,Europe,kg,CYP,1.0,Dec-68,0.74,0.74
21028,21028,Denmark,Europe,kg,DKK,1.0,Dec-68,22.7,22.7
21030,21030,Italy,Europe,kg,ITL,1.0,Dec-68,2184.0,2184.0
21031,21031,Netherlands,Europe,kg,NFL,1.0,Dec-68,7.6,7.6
21032,21032,Norway,Europe,kg,NOK,1.0,Dec-68,14.19,14.19
21033,21033,Sweden,Europe,kg,SEK,1.0,Dec-68,9.29,9.29
21034,21034,Switzerland,Europe,kg,CHF,1.0,Dec-68,11.44,11.44
21035,21035,United States of America,North America,lb,USD,1.0,Dec-68,0.764,1.7
21322,21322,Austria,Europe,kg,AUS,1.0,Jan-69,81.0,81.0
21323,21323,Cyprus,Europe,kg,CYP,1.0,Jan-69,0.74,0.74
21324,21324,Denmark,Europe,kg,DKK,1.0,Jan-69,22.72,22.72
21325,21325,France,Europe,kg,FRF,1.0,Jan-69,10.05,10.05
21326,21326,Italy,Europe,kg,ITL,1.0,Jan-69,2184.0,2184.0
21327,21327,Netherlands,Europe,kg,NFL,1.0,Jan-69,7.8,7.8
21328,21328,Norway,Europe,kg,NOK,1.0,Jan-69,14.18,14.18
21329,21329,Sweden,Europe,kg,SEK,1.0,Jan-69,9.29,9.29
21330,21330,Switzerland,Europe,kg,CHF,1.0,Jan-69,11.44,11.44
21331,21331,United States of America,North America,lb,USD,1.0,Jan-69,0.765,1.7
21618,21618,Austria,Europe,kg,AUS,1.0,Feb-69,81.0,81.0
21619,21619,Cyprus,Europe,kg,CYP,1.0,Feb-69,0.74,0.74
21620,21620,Denmark,Europe,kg,DKK,1.0,Feb-69,22.75,22.75
21621,21621,France,Europe,kg,FRF,1.0,Feb-69,10.05,10.05
21622,21622,Italy,Europe,kg,ITL,1.0,Feb-69,2184.0,2184.0
21623,21623,Netherlands,Europe,kg,NFL,1.0,Feb-69,7.8,7.8
21624,21624,Norway,Europe,kg,NOK,1.0,Feb-69,14.19,14.19
21625,21625,Sweden,Europe,kg,SEK,1.0,Feb-69,9.26,9.26
21626,21626,Switzerland,Europe,kg,CHF,1.0,Feb-69,11.4,11.4
21627,21627,United States of America,North America,lb,USD,1.0,Feb-69,0.7609999999999999,1.69
21914,21914,Austria,Europe,kg,AUS,1.0,Mar-69,81.0,81.0
21915,21915,Cyprus,Europe,kg,CYP,1.0,Mar-69,0.74,0.74
21916,21916,Denmark,Europe,kg,DKK,1.0,Mar-69,22.73,22.73
21918,21918,Italy,Europe,kg,ITL,1.0,Mar-69,2184.0,2184.0
21919,21919,Netherlands,Europe,kg,NFL,1.0,Mar-69,7.8,7.8
21920,21920,Norway,Europe,kg,NOK,1.0,Mar-69,14.19,14.19
21921,21921,Sweden,Europe,kg,SEK,1.0,Mar-69,9.26,9.26
21922,21922,Switzerland,Europe,kg,CHF,1.0,Mar-69,11.44,11.44
21923,21923,United States of America,North America,lb,USD,1.0,Mar-69,0.759,1.69
22210,22210,Austria,Europe,kg,AUS,1.0,Apr-69,81.0,81.0
22211,22211,Cyprus,Europe,kg,CYP,1.0,Apr-69,0.74,0.74
22212,22212,Denmark,Europe,kg,DKK,1.0,Apr-69,22.73,22.73
22214,22214,Italy,Europe,kg,ITL,1.0,Apr-69,2184.0,2184.0
22215,22215,Netherlands,Europe,kg,NFL,1.0,Apr-69,7.8,7.8
22216,22216,Norway,Europe,kg,NOK,1.0,Apr-69,14.19,14.19
22217,22217,Sweden,Europe,kg,SEK,1.0,Apr-69,9.25,9.25
22218,22218,Switzerland,Europe,kg,CHF,1.0,Apr-69,11.48,11.48
22219,22219,United States of America,North America,lb,USD,1.0,Apr-69,0.76,1.69
22506,22506,Austria,Europe,kg,AUS,1.0,May-69,81.0,81.0
22507,22507,Cyprus,Europe,kg,CYP,1.0,May-69,0.74,0.74
22508,22508,Denmark,Europe,kg,DKK,1.0,May-69,22.73,22.73
22509,22509,France,Europe,kg,FRF,1.0,May-69,10.05,10.05
22510,22510,Italy,Europe,kg,ITL,1.0,May-69,2184.0,2184.0
22511,22511,Netherlands,Europe,kg,NFL,1.0,May-69,7.6,7.6
22512,22512,Norway,Europe,kg,NOK,1.0,May-69,14.18,14.18
22513,22513,Sweden,Europe,kg,SEK,1.0,May-69,9.24,9.24
22514,22514,Switzerland,Europe,kg,CHF,1.0,May-69,11.44,11.44
22515,22515,United States of America,North America,lb,USD,1.0,May-69,0.758,1.68
22802,22802,Austria,Europe,kg,AUS,1.0,Jun-69,81.0,81.0
22803,22803,Cyprus,Europe,kg,CYP,1.0,Jun-69,0.74,0.74
22804,22804,Denmark,Europe,kg,DKK,1.0,Jun-69,22.74,22.74
22805,22805,France,Europe,kg,FRF,1.0,Jun-69,10.05,10.05
22806,22806,Italy,Europe,kg,ITL,1.0,Jun-69,2184.0,2184.0
22807,22807,Netherlands,Europe,kg,NFL,1.0,Jun-69,7.6,7.6
22808,22808,Norway,Europe,kg,NOK,1.0,Jun-69,14.19,14.19
22809,22809,Sweden,Europe,kg,SEK,1.0,Jun-69,9.22,9.22
22810,22810,Switzerland,Europe,kg,CHF,1.0,Jun-69,11.48,11.48
22811,22811,United States of America,North America,lb,USD,1.0,Jun-69,0.759,1.69
23098,23098,Austria,Europe,kg,AUS,1.0,Jul-69,81.0,81.0
23099,23099,Cyprus,Europe,kg,CYP,1.0,Jul-69,0.74,0.74
23100,23100,Denmark,Europe,kg,DKK,1.0,Jul-69,22.73,22.73
23101,23101,France,Europe,kg,FRF,1.0,Jul-69,10.05,10.05
23102,23102,Italy,Europe,kg,ITL,1.0,Jul-69,2184.0,2184.0
23103,23103,Netherlands,Europe,kg,NFL,1.0,Jul-69,7.6,7.6
23104,23104,Norway,Europe,kg,NOK,1.0,Jul-69,14.18,14.18
23105,23105,Sweden,Europe,kg,SEK,1.0,Jul-69,9.24,9.24
23106,23106,Switzerland,Europe,kg,CHF,1.0,Jul-69,11.48,11.48
23107,23107,United States of America,North America,lb,USD,1.0,Jul-69,0.7559999999999999,1.68
23394,23394,Austria,Europe,kg,AUS,1.0,Aug-69,81.0,81.0
23395,23395,Cyprus,Europe,kg,CYP,1.0,Aug-69,0.74,0.74
23396,23396,Denmark,Europe,kg,DKK,1.0,Aug-69,22.71,22.71
23397,23397,France,Europe,kg,FRF,1.0,Aug-69,10.05,10.05
23398,23398,Italy,Europe,kg,ITL,1.0,Aug-69,2184.0,2184.0
23399,23399,Netherlands,Europe,kg,NFL,1.0,Aug-69,7.6,7.6
23400,23400,Norway,Europe,kg,NOK,1.0,Aug-69,14.17,14.17
23401,23401,Sweden,Europe,kg,SEK,1.0,Aug-69,9.24,9.24
23402,23402,Switzerland,Europe,kg,CHF,1.0,Aug-69,11.44,11.44
23403,23403,United States of America,North America,lb,USD,1.0,Aug-69,0.758,1.68
23690,23690,Austria,Europe,kg,AUS,1.0,Sep-69,81.0,81.0
23691,23691,Cyprus,Europe,kg,CYP,1.0,Sep-69,0.74,0.74
23692,23692,Denmark,Europe,kg,DKK,1.0,Sep-69,22.75,22.75
23693,23693,France,Europe,kg,FRF,1.0,Sep-69,10.05,10.05
23694,23694,Italy,Europe,kg,ITL,1.0,Sep-69,2184.0,2184.0
23695,23695,Netherlands,Europe,kg,NFL,1.0,Sep-69,7.6,7.6
23696,23696,Norway,Europe,kg,NOK,1.0,Sep-69,14.44,14.44
23697,23697,Sweden,Europe,kg,SEK,1.0,Sep-69,9.21,9.21
23698,23698,Switzerland,Europe,kg,CHF,1.0,Sep-69,11.32,11.32
23699,23699,United States of America,North America,lb,USD,1.0,Sep-69,0.7559999999999999,1.68
23986,23986,Austria,Europe,kg,AUS,1.0,Oct-69,81.0,81.0
23987,23987,Cyprus,Europe,kg,CYP,1.0,Oct-69,0.74,0.74
23988,23988,Denmark,Europe,kg,DKK,1.0,Oct-69,23.37,23.37
23989,23989,France,Europe,kg,FRF,1.0,Oct-69,10.05,10.05
23990,23990,Italy,Europe,kg,ITL,1.0,Oct-69,2197.0,2197.0
23991,23991,Netherlands,Europe,kg,NFL,1.0,Oct-69,7.6,7.6
23992,23992,Norway,Europe,kg,NOK,1.0,Oct-69,15.0,15.0
23993,23993,Sweden,Europe,kg,SEK,1.0,Oct-69,9.3,9.3
23994,23994,Switzerland,Europe,kg,CHF,1.0,Oct-69,11.28,11.28
23995,23995,United States of America,North America,lb,USD,1.0,Oct-69,0.76,1.69
24282,24282,Austria,Europe,kg,AUS,1.0,Nov-69,81.0,81.0
24283,24283,Cyprus,Europe,kg,CYP,1.0,Nov-69,0.74,0.74
24284,24284,Denmark,Europe,kg,DKK,1.0,Nov-69,23.53,23.53
24285,24285,France,Europe,kg,FRF,1.0,Nov-69,11.56,11.56
24286,24286,Italy,Europe,kg,ITL,1.0,Nov-69,2223.0,2223.0
24287,24287,Netherlands,Europe,kg,NFL,1.0,Nov-69,7.6,7.6
24288,24288,Norway,Europe,kg,NOK,1.0,Nov-69,15.24,15.24
24289,24289,Sweden,Europe,kg,SEK,1.0,Nov-69,9.56,9.56
24290,24290,Switzerland,Europe,kg,CHF,1.0,Nov-69,11.28,11.28
24291,24291,United States of America,North America,lb,USD,1.0,Nov-69,0.782,1.74
24578,24578,Austria,Europe,kg,AUS,1.0,Dec-69,81.0,81.0
24579,24579,Cyprus,Europe,kg,CYP,1.0,Dec-69,0.74,0.74
24580,24580,Denmark,Europe,kg,DKK,1.0,Dec-69,23.52,23.52
24581,24581,France,Europe,kg,FRF,1.0,Dec-69,11.77,11.77
24582,24582,Italy,Europe,kg,ITL,1.0,Dec-69,2237.0,2237.0
24583,24583,Netherlands,Europe,kg,NFL,1.0,Dec-69,7.6,7.6
24584,24584,Norway,Europe,kg,NOK,1.0,Dec-69,15.8,15.8
24585,24585,Sweden,Europe,kg,SEK,1.0,Dec-69,9.45,9.45
24586,24586,Switzerland,Europe,kg,CHF,1.0,Dec-69,11.28,11.28
24587,24587,United States of America,North America,lb,USD,1.0,Dec-69,0.8029999999999999,1.78
24874,24874,Austria,Europe,kg,AUS,1.0,Jan-70,81.0,81.0
24875,24875,Cyprus,Europe,kg,CYP,1.0,Jan-70,0.74,0.74
24876,24876,Denmark,Europe,kg,DKK,1.0,Jan-70,23.53,23.53
24877,24877,France,Europe,kg,FRF,1.0,Jan-70,11.97,11.97
24878,24878,Italy,Europe,kg,ITL,1.0,Jan-70,2254.0,2254.0
24879,24879,Netherlands,Europe,kg,NFL,1.0,Jan-70,8.25,8.25
24880,24880,Norway,Europe,kg,NOK,1.0,Jan-70,16.5,16.5
24881,24881,Sweden,Europe,kg,SEK,1.0,Jan-70,11.1,11.1
24882,24882,Switzerland,Europe,kg,CHF,1.0,Jan-70,11.32,11.32
24883,24883,United States of America,North America,lb,USD,1.0,Jan-70,0.825,1.83
25170,25170,Austria,Europe,kg,AUS,1.0,Feb-70,81.0,81.0
25171,25171,Cyprus,Europe,kg,CYP,1.0,Feb-70,0.75,0.75
25172,25172,Denmark,Europe,kg,DKK,1.0,Feb-70,24.79,24.79
25173,25173,France,Europe,kg,FRF,1.0,Feb-70,13.12,13.12
25174,25174,Italy,Europe,kg,ITL,1.0,Feb-70,2267.0,2267.0
25175,25175,Netherlands,Europe,kg,NFL,1.0,Feb-70,8.47,8.47
25176,25176,Norway,Europe,kg,NOK,1.0,Feb-70,18.29,18.29
25177,25177,Sweden,Europe,kg,SEK,1.0,Feb-70,11.1,11.1
25178,25178,Switzerland,Europe,kg,CHF,1.0,Feb-70,11.32,11.32
25179,25179,United States of America,North America,lb,USD,1.0,Feb-70,0.846,1.88
25466,25466,Austria,Europe,kg,AUS,1.0,Mar-70,86.0,86.0
25467,25467,Cyprus,Europe,kg,CYP,1.0,Mar-70,0.77,0.77
25468,25468,Denmark,Europe,kg,DKK,1.0,Mar-70,25.38,25.38
25469,25469,France,Europe,kg,FRF,1.0,Mar-70,13.46,13.46
25470,25470,Italy,Europe,kg,ITL,1.0,Mar-70,2276.0,2276.0
25471,25471,Netherlands,Europe,kg,NFL,1.0,Mar-70,8.92,8.92
25472,25472,Norway,Europe,kg,NOK,1.0,Mar-70,18.87,18.87
25473,25473,Sweden,Europe,kg,SEK,1.0,Mar-70,11.34,11.34
25474,25474,Switzerland,Europe,kg,CHF,1.0,Mar-70,11.44,11.44
25475,25475,United States of America,North America,lb,USD,1.0,Mar-70,0.866,1.92
25762,25762,Austria,Europe,kg,AUS,1.0,Apr-70,87.5,87.5
