,Country,Region,Unit,Country_Code,Weight,Price,unit_price(/kg),Datetime,Year,Month,Unnamed: 0,Scale,Conversions_Numeric
3920,Norway,Europe,kg,NOK,1.0,58.69,58.69,1989-02-01,1989,2,5974,Units,6.9045
3921,Norway,Europe,kg,NOK,1.0,56.64,56.64,1989-03-01,1989,3,5974,Units,6.9045
3922,Norway,Europe,kg,NOK,1.0,59.52,59.52,1989-04-01,1989,4,5974,Units,6.9045
3923,Norway,Europe,kg,NOK,1.0,58.69,58.69,1989-05-01,1989,5,5974,Units,6.9045
3924,Norway,Europe,kg,NOK,1.0,57.48,57.48,1989-06-01,1989,6,5974,Units,6.9045
3925,Norway,Europe,kg,NOK,1.0,56.93,56.93,1989-07-01,1989,7,5974,Units,6.9045
3926,Norway,Europe,kg,NOK,1.0,55.6,55.6,1989-08-01,1989,8,5974,Units,6.9045
3927,Norway,Europe,kg,NOK,1.0,52.42,52.42,1989-09-01,1989,9,5974,Units,6.9045
3928,Norway,Europe,kg,NOK,1.0,50.24,50.24,1989-10-01,1989,10,5974,Units,6.9045
3929,Norway,Europe,kg,NOK,1.0,49.2,49.2,1989-11-01,1989,11,5974,Units,6.9045
3930,Norway,Europe,kg,NOK,1.0,46.11,46.11,1989-12-01,1989,12,5974,Units,6.9045
3931,Portugal,Europe,kg,PTE,1.0,1293.1,1293.1,1989-01-01,1989,1,5984,Units,157.45825
3932,Portugal,Europe,kg,PTE,1.0,1312.35,1312.35,1989-02-01,1989,2,5984,Units,157.45825
3933,Portugal,Europe,kg,PTE,1.0,1287.2,1287.2,1989-03-01,1989,3,5984,Units,157.45825
3934,Portugal,Europe,kg,PTE,1.0,1294.5,1294.5,1989-04-01,1989,4,5984,Units,157.45825
3935,Portugal,Europe,kg,PTE,1.0,1302.5,1302.5,1989-05-01,1989,5,5984,Units,157.45825
3936,Portugal,Europe,kg,PTE,1.0,1295.65,1295.65,1989-06-01,1989,6,5984,Units,157.45825
3937,Portugal,Europe,kg,PTE,1.0,1300.9,1300.9,1989-07-01,1989,7,5984,Units,157.45825
3938,Portugal,Europe,kg,PTE,1.0,1298.25,1298.25,1989-08-01,1989,8,5984,Units,157.45825
3939,Portugal,Europe,kg,PTE,1.0,1294.25,1294.25,1989-09-01,1989,9,5984,Units,157.45825
3940,Portugal,Europe,kg,PTE,1.0,1299.45,1299.45,1989-10-01,1989,10,5984,Units,157.45825
3941,Portugal,Europe,kg,PTE,1.0,1289.5,1289.5,1989-11-01,1989,11,5984,Units,157.45825
3942,Portugal,Europe,kg,PTE,1.0,1295.15,1295.15,1989-12-01,1989,12,5984,Units,157.45825
3943,Spain,Europe,kg,ESP,1.0,792.36,792.36,1989-01-01,1989,1,6007,Units,118.377666666667
3944,Spain,Europe,kg,ESP,1.0,778.96,778.96,1989-02-01,1989,2,6007,Units,118.377666666667
3945,Spain,Europe,kg,ESP,1.0,782.08,782.08,1989-03-01,1989,3,6007,Units,118.377666666667
3946,Spain,Europe,kg,ESP,1.0,785.12,785.12,1989-04-01,1989,4,6007,Units,118.377666666667
3947,Spain,Europe,kg,ESP,1.0,792.12,792.12,1989-05-01,1989,5,6007,Units,118.377666666667
3948,Spain,Europe,kg,ESP,1.0,796.44,796.44,1989-06-01,1989,6,6007,Units,118.377666666667
3949,Spain,Europe,kg,ESP,1.0,787.2,787.2,1989-07-01,1989,7,6007,Units,118.377666666667
3950,Spain,Europe,kg,ESP,1.0,796.76,796.76,1989-08-01,1989,8,6007,Units,118.377666666667
3951,Spain,Europe,kg,ESP,1.0,802.76,802.76,1989-09-01,1989,9,6007,Units,118.377666666667
3952,Spain,Europe,kg,ESP,1.0,804.76,804.76,1989-10-01,1989,10,6007,Units,118.377666666667
3953,Spain,Europe,kg,ESP,1.0,811.8,811.8,1989-11-01,1989,11,6007,Units,118.377666666667
3954,Spain,Europe,kg,ESP,1.0,812.64,812.64,1989-12-01,1989,12,6007,Units,118.377666666667
3955,Sweden,Europe,kg,SEK,1.0,59.72,59.72,1989-01-01,1989,1,6014,Units,6.44687583333333
3956,Sweden,Europe,kg,SEK,1.0,60.72,60.72,1989-02-01,1989,2,6014,Units,6.44687583333333
3957,Sweden,Europe,kg,SEK,1.0,59.06,59.06,1989-03-01,1989,3,6014,Units,6.44687583333333
3958,Sweden,Europe,kg,SEK,1.0,56.84,56.84,1989-04-01,1989,4,6014,Units,6.44687583333333
3959,Sweden,Europe,kg,SEK,1.0,55.64,55.64,1989-05-01,1989,5,6014,Units,6.44687583333333
3960,Sweden,Europe,kg,SEK,1.0,54.8,54.8,1989-06-01,1989,6,6014,Units,6.44687583333333
3961,Sweden,Europe,kg,SEK,1.0,56.52,56.52,1989-07-01,1989,7,6014,Units,6.44687583333333
3962,Sweden,Europe,kg,SEK,1.0,51.2,51.2,1989-08-01,1989,8,6014,Units,6.44687583333333
3963,Sweden,Europe,kg,SEK,1.0,50.12,50.12,1989-09-01,1989,9,6014,Units,6.44687583333333
3964,Sweden,Europe,kg,SEK,1.0,48.4,48.4,1989-10-01,1989,10,6014,Units,6.44687583333333
3965,Sweden,Europe,kg,SEK,1.0,49.78,49.78,1989-11-01,1989,11,6014,Units,6.44687583333333
3966,Sweden,Europe,kg,SEK,1.0,47.54,47.54,1989-12-01,1989,12,6014,Units,6.44687583333333
3967,Switzerland,Europe,kg,CHF,1.0,14.72,14.72,1989-01-01,1989,1,6015,Units,1.635925
3968,Switzerland,Europe,kg,CHF,1.0,14.76,14.76,1989-02-01,1989,2,6015,Units,1.635925
3969,Switzerland,Europe,kg,CHF,1.0,14.64,14.64,1989-03-01,1989,3,6015,Units,1.635925
3970,Switzerland,Europe,kg,CHF,1.0,14.6,14.6,1989-04-01,1989,4,6015,Units,1.635925
3971,Switzerland,Europe,kg,CHF,1.0,14.64,14.64,1989-05-01,1989,5,6015,Units,1.635925
3972,Switzerland,Europe,kg,CHF,1.0,14.6,14.6,1989-06-01,1989,6,6015,Units,1.635925
3973,Switzerland,Europe,kg,CHF,1.0,14.88,14.88,1989-07-01,1989,7,6015,Units,1.635925
3974,Switzerland,Europe,kg,CHF,1.0,14.96,14.96,1989-08-01,1989,8,6015,Units,1.635925
3975,Switzerland,Europe,kg,CHF,1.0,15.0,15.0,1989-09-01,1989,9,6015,Units,1.635925
3976,Switzerland,Europe,kg,CHF,1.0,14.72,14.72,1989-10-01,1989,10,6015,Units,1.635925
3977,Switzerland,Europe,kg,CHF,1.0,14.72,14.72,1989-11-01,1989,11,6015,Units,1.635925
3978,Switzerland,Europe,kg,CHF,1.0,14.64,14.64,1989-12-01,1989,12,6015,Units,1.635925
3979,United Kingdom,Europe,½ lb,GBP,1.0,1.32,,1989-01-01,1989,1,6031,Units,0.61117275
3980,United Kingdom,Europe,½ lb,GBP,1.0,1.31,,1989-02-01,1989,2,6031,Units,0.61117275
3981,United Kingdom,Europe,½ lb,GBP,1.0,1.3,,1989-03-01,1989,3,6031,Units,0.61117275
3982,United Kingdom,Europe,½ lb,GBP,1.0,1.33,,1989-04-01,1989,4,6031,Units,0.61117275
3983,United Kingdom,Europe,½ lb,GBP,1.0,1.35,,1989-05-01,1989,5,6031,Units,0.61117275
3984,United Kingdom,Europe,½ lb,GBP,1.0,1.35,,1989-06-01,1989,6,6031,Units,0.61117275
3985,United Kingdom,Europe,½ lb,GBP,1.0,1.36,,1989-07-01,1989,7,6031,Units,0.61117275
3986,United Kingdom,Europe,½ lb,GBP,1.0,1.36,,1989-08-01,1989,8,6031,Units,0.61117275
3987,United Kingdom,Europe,½ lb,GBP,1.0,1.36,,1989-09-01,1989,9,6031,Units,0.61117275
3988,United Kingdom,Europe,½ lb,GBP,1.0,1.36,,1989-10-01,1989,10,6031,Units,0.61117275
3989,United Kingdom,Europe,½ lb,GBP,1.0,1.36,,1989-11-01,1989,11,6031,Units,0.61117275
3990,United Kingdom,Europe,½ lb,GBP,1.0,1.36,,1989-12-01,1989,12,6031,Units,0.61117275
3991,United States,North America,lb,USD,1.0,2.964,6.59,1989-01-01,1989,1,6032,Units,1.0
3992,United States,North America,lb,USD,1.0,3.052,6.78,1989-02-01,1989,2,6032,Units,1.0
3993,United States,North America,lb,USD,1.0,3.0389999999999997,6.75,1989-03-01,1989,3,6032,Units,1.0
3994,United States,North America,lb,USD,1.0,3.115,6.92,1989-04-01,1989,4,6032,Units,1.0
3995,United States,North America,lb,USD,1.0,3.1630000000000003,7.03,1989-05-01,1989,5,6032,Units,1.0
3996,United States,North America,lb,USD,1.0,3.167,7.04,1989-06-01,1989,6,6032,Units,1.0
3997,United States,North America,lb,USD,1.0,3.225,7.17,1989-07-01,1989,7,6032,Units,1.0
3998,United States,North America,lb,USD,1.0,3.1710000000000003,7.05,1989-08-01,1989,8,6032,Units,1.0
3999,United States,North America,lb,USD,1.0,3.0980000000000003,6.88,1989-09-01,1989,9,6032,Units,1.0
4000,United States,North America,lb,USD,1.0,3.0380000000000003,6.75,1989-10-01,1989,10,6032,Units,1.0
4001,United States,North America,lb,USD,1.0,2.903,6.45,1989-11-01,1989,11,6032,Units,1.0
4002,United States,North America,lb,USD,1.0,2.937,6.53,1989-12-01,1989,12,6032,Units,1.0
4003,Japan,Asia & Oceania,g,JPY,200.0,645.0,3225.0,1990-01-01,1990,1,6151,Units,144.7925
4004,Japan,Asia & Oceania,g,JPY,200.0,646.0,3230.0,1990-02-01,1990,2,6151,Units,144.7925
4005,Japan,Asia & Oceania,g,JPY,200.0,646.0,3230.0,1990-03-01,1990,3,6151,Units,144.7925
4006,Japan,Asia & Oceania,g,JPY,200.0,645.0,3225.0,1990-04-01,1990,4,6151,Units,144.7925
4007,Japan,Asia & Oceania,g,JPY,200.0,646.0,3230.0,1990-05-01,1990,5,6151,Units,144.7925
4008,Japan,Asia & Oceania,g,JPY,200.0,646.0,3230.0,1990-06-01,1990,6,6151,Units,144.7925
4009,Japan,Asia & Oceania,g,JPY,200.0,646.0,3230.0,1990-07-01,1990,7,6151,Units,144.7925
4010,Japan,Asia & Oceania,g,JPY,200.0,646.0,3230.0,1990-08-01,1990,8,6151,Units,144.7925
4011,Japan,Asia & Oceania,g,JPY,200.0,646.0,3230.0,1990-09-01,1990,9,6151,Units,144.7925
4012,Japan,Asia & Oceania,g,JPY,200.0,652.0,3260.0,1990-10-01,1990,10,6151,Units,144.7925
4013,Japan,Asia & Oceania,g,JPY,200.0,674.0,3370.0,1990-11-01,1990,11,6151,Units,144.7925
4014,Japan,Asia & Oceania,g,JPY,200.0,679.0,3395.0,1990-12-01,1990,12,6151,Units,144.7925
4015,Austria,Europe,kg,AUS,1.0,120.8,120.8,1990-01-01,1990,1,6058,Units,11.369833333333302
4016,Austria,Europe,kg,AUS,1.0,120.8,120.8,1990-02-01,1990,2,6058,Units,11.369833333333302
4017,Austria,Europe,kg,AUS,1.0,123.0,123.0,1990-03-01,1990,3,6058,Units,11.369833333333302
4018,Austria,Europe,kg,AUS,1.0,123.0,123.0,1990-04-01,1990,4,6058,Units,11.369833333333302
4019,Austria,Europe,kg,AUS,1.0,123.0,123.0,1990-05-01,1990,5,6058,Units,11.369833333333302
4020,Austria,Europe,kg,AUS,1.0,123.0,123.0,1990-06-01,1990,6,6058,Units,11.369833333333302
4021,Austria,Europe,kg,AUS,1.0,120.8,120.8,1990-07-01,1990,7,6058,Units,11.369833333333302
4022,Austria,Europe,kg,AUS,1.0,123.0,123.0,1990-08-01,1990,8,6058,Units,11.369833333333302
4023,Austria,Europe,kg,AUS,1.0,122.8,122.8,1990-09-01,1990,9,6058,Units,11.369833333333302
4024,Austria,Europe,kg,AUS,1.0,123.0,123.0,1990-10-01,1990,10,6058,Units,11.369833333333302
4025,Austria,Europe,kg,AUS,1.0,123.0,123.0,1990-11-01,1990,11,6058,Units,11.369833333333302
4026,Austria,Europe,kg,AUS,1.0,123.0,123.0,1990-12-01,1990,12,6058,Units,11.369833333333302
4027,Belgium,Europe,kg,BEF,1.0,254.3,254.3,1990-01-01,1990,1,6065,Units,33.4179166666667
4028,Belgium,Europe,kg,BEF,1.0,250.2,250.2,1990-02-01,1990,2,6065,Units,33.4179166666667
4029,Belgium,Europe,kg,BEF,1.0,246.3,246.3,1990-03-01,1990,3,6065,Units,33.4179166666667
4030,Belgium,Europe,kg,BEF,1.0,242.7,242.7,1990-04-01,1990,4,6065,Units,33.4179166666667
4031,Belgium,Europe,kg,BEF,1.0,240.0,240.0,1990-05-01,1990,5,6065,Units,33.4179166666667
4032,Belgium,Europe,kg,BEF,1.0,238.1,238.1,1990-06-01,1990,6,6065,Units,33.4179166666667
4033,Belgium,Europe,kg,BEF,1.0,236.8,236.8,1990-07-01,1990,7,6065,Units,33.4179166666667
4034,Belgium,Europe,kg,BEF,1.0,236.4,236.4,1990-08-01,1990,8,6065,Units,33.4179166666667
4035,Belgium,Europe,kg,BEF,1.0,235.8,235.8,1990-09-01,1990,9,6065,Units,33.4179166666667
4036,Belgium,Europe,kg,BEF,1.0,235.4,235.4,1990-10-01,1990,10,6065,Units,33.4179166666667
4037,Belgium,Europe,kg,BEF,1.0,235.6,235.6,1990-11-01,1990,11,6065,Units,33.4179166666667
4038,Belgium,Europe,kg,BEF,1.0,234.1,234.1,1990-12-01,1990,12,6065,Units,33.4179166666667
4039,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-01-01,1990,1,6100,Units,0.4580799166666671
4040,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-02-01,1990,2,6100,Units,0.4580799166666671
4041,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-03-01,1990,3,6100,Units,0.4580799166666671
4042,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-04-01,1990,4,6100,Units,0.4580799166666671
4043,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-05-01,1990,5,6100,Units,0.4580799166666671
4044,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-06-01,1990,6,6100,Units,0.4580799166666671
4045,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-07-01,1990,7,6100,Units,0.4580799166666671
4046,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-08-01,1990,8,6100,Units,0.4580799166666671
4047,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-09-01,1990,9,6100,Units,0.4580799166666671
4048,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-10-01,1990,10,6100,Units,0.4580799166666671
4049,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-11-01,1990,11,6100,Units,0.4580799166666671
4050,Cyprus,Europe,kg,CYP,1.0,2.85,2.85,1990-12-01,1990,12,6100,Units,0.4580799166666671
4051,Denmark,Europe,kg,DKK,1.0,53.86,53.86,1990-01-01,1990,1,6103,Units,6.18855833333333
4052,Denmark,Europe,kg,DKK,1.0,53.02,53.02,1990-02-01,1990,2,6103,Units,6.18855833333333
4053,Denmark,Europe,kg,DKK,1.0,52.11,52.11,1990-03-01,1990,3,6103,Units,6.18855833333333
4054,Denmark,Europe,kg,DKK,1.0,51.48,51.48,1990-04-01,1990,4,6103,Units,6.18855833333333
4055,Denmark,Europe,kg,DKK,1.0,51.9,51.9,1990-05-01,1990,5,6103,Units,6.18855833333333
4056,Denmark,Europe,kg,DKK,1.0,51.93,51.93,1990-06-01,1990,6,6103,Units,6.18855833333333
4057,Denmark,Europe,kg,DKK,1.0,51.45,51.45,1990-07-01,1990,7,6103,Units,6.18855833333333
4058,Denmark,Europe,kg,DKK,1.0,51.53,51.53,1990-08-01,1990,8,6103,Units,6.18855833333333
4059,Denmark,Europe,kg,DKK,1.0,51.5,51.5,1990-09-01,1990,9,6103,Units,6.18855833333333
4060,Denmark,Europe,kg,DKK,1.0,51.39,51.39,1990-10-01,1990,10,6103,Units,6.18855833333333
4061,Denmark,Europe,kg,DKK,1.0,51.27,51.27,1990-11-01,1990,11,6103,Units,6.18855833333333
4062,Denmark,Europe,kg,DKK,1.0,51.0,51.0,1990-12-01,1990,12,6103,Units,6.18855833333333
4063,Finland,Europe,kg,FMK,1.0,26.75,26.75,1990-01-01,1990,1,6119,Units,3.823505
4064,Finland,Europe,kg,FMK,1.0,26.43,26.43,1990-02-01,1990,2,6119,Units,3.823505
4065,Finland,Europe,kg,FMK,1.0,26.14,26.14,1990-03-01,1990,3,6119,Units,3.823505
4066,Finland,Europe,kg,FMK,1.0,25.59,25.59,1990-04-01,1990,4,6119,Units,3.823505
4067,Finland,Europe,kg,FMK,1.0,25.55,25.55,1990-05-01,1990,5,6119,Units,3.823505
4068,Finland,Europe,kg,FMK,1.0,25.1,25.1,1990-06-01,1990,6,6119,Units,3.823505
4069,Finland,Europe,kg,FMK,1.0,25.3,25.3,1990-07-01,1990,7,6119,Units,3.823505
4070,Finland,Europe,kg,FMK,1.0,24.89,24.89,1990-08-01,1990,8,6119,Units,3.823505
4071,Finland,Europe,kg,FMK,1.0,24.51,24.51,1990-09-01,1990,9,6119,Units,3.823505
4072,Finland,Europe,kg,FMK,1.0,24.93,24.93,1990-10-01,1990,10,6119,Units,3.823505
4073,Finland,Europe,kg,FMK,1.0,24.44,24.44,1990-11-01,1990,11,6119,Units,3.823505
4074,Finland,Europe,kg,FMK,1.0,24.52,24.52,1990-12-01,1990,12,6119,Units,3.823505
4075,France,Europe,kg,FRF,1.0,48.38,48.38,1990-01-01,1990,1,6120,Units,5.445275
4076,France,Europe,kg,FRF,1.0,47.76,47.76,1990-02-01,1990,2,6120,Units,5.445275
4077,France,Europe,kg,FRF,1.0,46.83,46.83,1990-03-01,1990,3,6120,Units,5.445275
4078,France,Europe,kg,FRF,1.0,46.06,46.06,1990-04-01,1990,4,6120,Units,5.445275
4079,France,Europe,kg,FRF,1.0,45.17,45.17,1990-05-01,1990,5,6120,Units,5.445275
4080,France,Europe,kg,FRF,1.0,44.62,44.62,1990-06-01,1990,6,6120,Units,5.445275
4081,France,Europe,kg,FRF,1.0,43.97,43.97,1990-07-01,1990,7,6120,Units,5.445275
4082,France,Europe,kg,FRF,1.0,43.62,43.62,1990-08-01,1990,8,6120,Units,5.445275
4083,France,Europe,kg,FRF,1.0,43.23,43.23,1990-09-01,1990,9,6120,Units,5.445275
4084,France,Europe,kg,FRF,1.0,42.69,42.69,1990-10-01,1990,10,6120,Units,5.445275
4085,France,Europe,kg,FRF,1.0,42.41,42.41,1990-11-01,1990,11,6120,Units,5.445275
4086,France,Europe,kg,FRF,1.0,42.07,42.07,1990-12-01,1990,12,6120,Units,5.445275
4087,Germany,Europe,kg,DDM,1.0,14.62,14.62,1990-01-01,1990,1,6125,Units,1.61573333333333
4088,Germany,Europe,kg,DDM,1.0,14.52,14.52,1990-02-01,1990,2,6125,Units,1.61573333333333
4089,Germany,Europe,kg,DDM,1.0,14.36,14.36,1990-03-01,1990,3,6125,Units,1.61573333333333
4090,Germany,Europe,kg,DDM,1.0,14.16,14.16,1990-04-01,1990,4,6125,Units,1.61573333333333
4091,Germany,Europe,kg,DDM,1.0,14.36,14.36,1990-05-01,1990,5,6125,Units,1.61573333333333
4092,Germany,Europe,kg,DDM,1.0,14.42,14.42,1990-06-01,1990,6,6125,Units,1.61573333333333
4093,Germany,Europe,kg,DDM,1.0,14.42,14.42,1990-07-01,1990,7,6125,Units,1.61573333333333
4094,Germany,Europe,kg,DDM,1.0,14.42,14.42,1990-08-01,1990,8,6125,Units,1.61573333333333
4095,Germany,Europe,kg,DDM,1.0,14.14,14.14,1990-09-01,1990,9,6125,Units,1.61573333333333
4096,Germany,Europe,kg,DDM,1.0,13.68,13.68,1990-10-01,1990,10,6125,Units,1.61573333333333
4097,Germany,Europe,kg,DDM,1.0,13.9,13.9,1990-11-01,1990,11,6125,Units,1.61573333333333
4098,Germany,Europe,kg,DDM,1.0,13.9,13.9,1990-12-01,1990,12,6125,Units,1.61573333333333
4099,Italy,Europe,kg,ITL,1.0,13977.0,13977.0,1990-01-01,1990,1,6149,Units,1198.10166666667
4100,Italy,Europe,kg,ITL,1.0,13964.0,13964.0,1990-02-01,1990,2,6149,Units,1198.10166666667
4101,Italy,Europe,kg,ITL,1.0,13990.0,13990.0,1990-03-01,1990,3,6149,Units,1198.10166666667
4102,Italy,Europe,kg,ITL,1.0,14015.0,14015.0,1990-04-01,1990,4,6149,Units,1198.10166666667
4103,Italy,Europe,kg,ITL,1.0,14003.0,14003.0,1990-05-01,1990,5,6149,Units,1198.10166666667
4104,Italy,Europe,kg,ITL,1.0,14003.0,14003.0,1990-06-01,1990,6,6149,Units,1198.10166666667
4105,Italy,Europe,kg,ITL,1.0,14003.0,14003.0,1990-07-01,1990,7,6149,Units,1198.10166666667
4106,Italy,Europe,kg,ITL,1.0,14003.0,14003.0,1990-08-01,1990,8,6149,Units,1198.10166666667
4107,Italy,Europe,kg,ITL,1.0,14028.0,14028.0,1990-09-01,1990,9,6149,Units,1198.10166666667
4108,Italy,Europe,kg,ITL,1.0,14028.0,14028.0,1990-10-01,1990,10,6149,Units,1198.10166666667
4109,Italy,Europe,kg,ITL,1.0,14053.0,14053.0,1990-11-01,1990,11,6149,Units,1198.10166666667
4110,Italy,Europe,kg,ITL,1.0,14066.0,14066.0,1990-12-01,1990,12,6149,Units,1198.10166666667
4111,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-01-01,1990,1,6191,Units,1.8209416666666696
4112,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-02-01,1990,2,6191,Units,1.8209416666666696
4113,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-03-01,1990,3,6191,Units,1.8209416666666696
4114,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-04-01,1990,4,6191,Units,1.8209416666666696
4115,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-05-01,1990,5,6191,Units,1.8209416666666696
4116,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-06-01,1990,6,6191,Units,1.8209416666666696
4117,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-07-01,1990,7,6191,Units,1.8209416666666696
4118,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-08-01,1990,8,6191,Units,1.8209416666666696
4119,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-09-01,1990,9,6191,Units,1.8209416666666696
4120,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-10-01,1990,10,6191,Units,1.8209416666666696
4121,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-11-01,1990,11,6191,Units,1.8209416666666696
4122,"Netherlands, The",Europe,kg,NFL,1.0,12.12,12.12,1990-12-01,1990,12,6191,Units,1.8209416666666696
4123,Norway,Europe,kg,NOK,1.0,45.31,45.31,1990-01-01,1990,1,6198,Units,6.2597416666666685
4124,Norway,Europe,kg,NOK,1.0,44.27,44.27,1990-02-01,1990,2,6198,Units,6.2597416666666685
4125,Norway,Europe,kg,NOK,1.0,44.27,44.27,1990-03-01,1990,3,6198,Units,6.2597416666666685
4126,Norway,Europe,kg,NOK,1.0,44.73,44.73,1990-04-01,1990,4,6198,Units,6.2597416666666685
4127,Norway,Europe,kg,NOK,1.0,45.48,45.48,1990-05-01,1990,5,6198,Units,6.2597416666666685
4128,Norway,Europe,kg,NOK,1.0,46.27,46.27,1990-06-01,1990,6,6198,Units,6.2597416666666685
4129,Norway,Europe,kg,NOK,1.0,45.06,45.06,1990-07-01,1990,7,6198,Units,6.2597416666666685
4130,Norway,Europe,kg,NOK,1.0,46.14,46.14,1990-08-01,1990,8,6198,Units,6.2597416666666685
4131,Norway,Europe,kg,NOK,1.0,47.15,47.15,1990-09-01,1990,9,6198,Units,6.2597416666666685
4132,Norway,Europe,kg,NOK,1.0,46.61,46.61,1990-10-01,1990,10,6198,Units,6.2597416666666685
4133,Norway,Europe,kg,NOK,1.0,46.98,46.98,1990-11-01,1990,11,6198,Units,6.2597416666666685
4134,Norway,Europe,kg,NOK,1.0,44.73,44.73,1990-12-01,1990,12,6198,Units,6.2597416666666685
4135,Portugal,Europe,kg,PTE,1.0,1284.8,1284.8,1990-01-01,1990,1,6208,Units,142.55475
4136,Portugal,Europe,kg,PTE,1.0,1279.75,1279.75,1990-02-01,1990,2,6208,Units,142.55475
4137,Portugal,Europe,kg,PTE,1.0,1289.1,1289.1,1990-03-01,1990,3,6208,Units,142.55475
4138,Portugal,Europe,kg,PTE,1.0,1281.9,1281.9,1990-04-01,1990,4,6208,Units,142.55475
4139,Portugal,Europe,kg,PTE,1.0,1273.1,1273.1,1990-05-01,1990,5,6208,Units,142.55475
4140,Portugal,Europe,kg,PTE,1.0,1265.0,1265.0,1990-06-01,1990,6,6208,Units,142.55475
4141,Portugal,Europe,kg,PTE,1.0,1267.0,1267.0,1990-07-01,1990,7,6208,Units,142.55475
4142,Portugal,Europe,kg,PTE,1.0,1275.7,1275.7,1990-08-01,1990,8,6208,Units,142.55475
4143,Portugal,Europe,kg,PTE,1.0,1306.65,1306.65,1990-09-01,1990,9,6208,Units,142.55475
4144,Portugal,Europe,kg,PTE,1.0,1311.6,1311.6,1990-10-01,1990,10,6208,Units,142.55475
4145,Portugal,Europe,kg,PTE,1.0,1336.5,1336.5,1990-11-01,1990,11,6208,Units,142.55475
4146,Portugal,Europe,kg,PTE,1.0,1326.85,1326.85,1990-12-01,1990,12,6208,Units,142.55475
4147,Spain,Europe,kg,ESP,1.0,814.2,814.2,1990-01-01,1990,1,6231,Units,101.933916666667
4148,Spain,Europe,kg,ESP,1.0,814.0,814.0,1990-02-01,1990,2,6231,Units,101.933916666667
4149,Spain,Europe,kg,ESP,1.0,812.16,812.16,1990-03-01,1990,3,6231,Units,101.933916666667
4150,Spain,Europe,kg,ESP,1.0,811.72,811.72,1990-04-01,1990,4,6231,Units,101.933916666667
4151,Spain,Europe,kg,ESP,1.0,813.84,813.84,1990-05-01,1990,5,6231,Units,101.933916666667
4152,Spain,Europe,kg,ESP,1.0,815.36,815.36,1990-06-01,1990,6,6231,Units,101.933916666667
4153,Spain,Europe,kg,ESP,1.0,811.12,811.12,1990-07-01,1990,7,6231,Units,101.933916666667
4154,Spain,Europe,kg,ESP,1.0,811.32,811.32,1990-08-01,1990,8,6231,Units,101.933916666667
4155,Spain,Europe,kg,ESP,1.0,809.72,809.72,1990-09-01,1990,9,6231,Units,101.933916666667
4156,Spain,Europe,kg,ESP,1.0,808.08,808.08,1990-10-01,1990,10,6231,Units,101.933916666667
4157,Spain,Europe,kg,ESP,1.0,807.24,807.24,1990-11-01,1990,11,6231,Units,101.933916666667
4158,Spain,Europe,kg,ESP,1.0,806.16,806.16,1990-12-01,1990,12,6231,Units,101.933916666667
4159,Sweden,Europe,kg,SEK,1.0,46.0,46.0,1990-01-01,1990,1,6238,Units,5.91879
4160,Sweden,Europe,kg,SEK,1.0,45.38,45.38,1990-02-01,1990,2,6238,Units,5.91879
4161,Sweden,Europe,kg,SEK,1.0,45.36,45.36,1990-03-01,1990,3,6238,Units,5.91879
4162,Sweden,Europe,kg,SEK,1.0,45.44,45.44,1990-04-01,1990,4,6238,Units,5.91879
4163,Sweden,Europe,kg,SEK,1.0,45.5,45.5,1990-05-01,1990,5,6238,Units,5.91879
4164,Sweden,Europe,kg,SEK,1.0,41.92,41.92,1990-06-01,1990,6,6238,Units,5.91879
4165,Sweden,Europe,kg,SEK,1.0,45.44,45.44,1990-07-01,1990,7,6238,Units,5.91879
4166,Sweden,Europe,kg,SEK,1.0,42.88,42.88,1990-08-01,1990,8,6238,Units,5.91879
4167,Sweden,Europe,kg,SEK,1.0,44.86,44.86,1990-09-01,1990,9,6238,Units,5.91879
4168,Sweden,Europe,kg,SEK,1.0,44.42,44.42,1990-10-01,1990,10,6238,Units,5.91879
