,Unnamed: 0,Unnamed: 0.1,Country,Continents,Unit,Country_Code,Weight,Type,Type of Coffee,Date,Price,unit_price(/kg)
19841,299044,299044,Ghana,Africa,kg,GHC,60,G,Robusta,Oct-2004,101775.0,1696.25
19842,299045,299045,Kenya,Africa,kg,KES,50,G,Arabica,Oct-2004,5934.24,118.68
19843,299046,299046,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,Oct-2004,2100.0,2100.0
19844,299047,299047,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,Oct-2004,1250.0,1250.0
19845,299048,299048,Malawi,Africa,kg,MWK,1,G,Arabica,Oct-2004,133.3,133.3
19846,299049,299049,Rwanda,Africa,kg,RWF,1,P,Arabica,Oct-2004,300.0,300.0
19847,299050,299050,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Oct-2004,525.0,525.0
19848,299051,299051,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Oct-2004,150.0,150.0
19849,299052,299052,Togo,Africa,kg,XAF,1,G,Robusta,Oct-2004,250.0,250.0
19850,299053,299053,Uganda,Africa,kg,UGX,1,G,Arabica,Oct-2004,1325.0,1325.0
19851,299054,299054,Uganda,Africa,kg,UGX,1,G,Robusta,Oct-2004,880.0,880.0
19852,299055,299055,Zambia,Africa,kg,ZMK,1,G,Arabica,Oct-2004,7638.9,7638.9
19853,299056,299056,India,Asia & Oceania,kg,INR,50,G,Arabica,Oct-2004,2925.0,58.5
19854,299057,299057,India,Asia & Oceania,kg,INR,50,G,Robusta,Oct-2004,1640.0,32.8
19855,299058,299058,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Oct-2004,17250.0,17250.0
19856,299059,299059,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Oct-2004,4650.0,4650.0
19857,299060,299060,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Oct-2004,3.14,3.14
19858,299061,299061,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Oct-2004,1.4,1.4
19859,299062,299062,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Oct-2004,82.0,82.0
19860,299063,299063,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Oct-2004,34.34,34.34
19861,299065,299065,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Oct-2004,7600.0,7600.0
19862,299066,299066,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Oct-2004,38964.86,848.91
19863,299067,299067,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Oct-2004,3.3,0.26
19864,299068,299068,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Oct-2004,3175.18,69.18
19865,299069,299069,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Oct-2004,340.9,7.43
19866,299070,299070,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Oct-2004,523.64,11.41
19867,299071,299071,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Oct-2004,694.93,15.14
19868,299072,299072,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Oct-2004,1180.0,43.7
19869,299073,299073,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Oct-2004,889.73,1977.18
19870,299074,299074,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Oct-2004,687.95,14.99
19871,299075,299075,Brazil,South America,kg,BRL,60,G,Arabica,Oct-2004,215.95,3.6
19872,299076,299076,Brazil,South America,kg,BRL,60,G,Robusta,Oct-2004,137.37,2.29
19873,299077,299077,Colombia,South America,kg,COP,125,P,Arabica,Oct-2004,349262.0,2794.1
19874,299078,299078,Ecuador,South America,SQ,USD,1,G,Arabica,Oct-2004,60.0,1.31
19875,299079,299079,Ecuador,South America,SQ,USD,1,G,Robusta,Oct-2004,30.0,0.65
19876,299080,299080,Peru,South America,kg,PEN,1,P,Arabica,Oct-2004,2.78,2.78
19877,299632,299632,Angola,Africa,kg,AOA,1,D,Robusta,Nov-2004,10.0,10.0
19878,299633,299633,Burundi,Africa,kg,BIF,1,P,Arabica,Nov-2004,550.0,550.0
19879,299637,299637,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Nov-2004,207.0,207.0
19880,299639,299639,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Nov-2004,195.21,11.48
19881,299640,299640,Ghana,Africa,kg,GHC,60,G,Robusta,Nov-2004,101775.0,1696.25
19882,299641,299641,Kenya,Africa,kg,KES,50,G,Arabica,Nov-2004,6690.84,133.82
19883,299642,299642,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,Nov-2004,2100.0,2100.0
19884,299643,299643,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,Nov-2004,1250.0,1250.0
19885,299644,299644,Malawi,Africa,kg,MWK,1,G,Arabica,Nov-2004,167.27,167.27
19886,299645,299645,Rwanda,Africa,kg,RWF,1,P,Arabica,Nov-2004,280.0,280.0
19887,299646,299646,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Nov-2004,525.0,525.0
19888,299647,299647,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Nov-2004,150.0,150.0
19889,299648,299648,Togo,Africa,kg,XAF,1,G,Robusta,Nov-2004,220.0,220.0
19890,299649,299649,Uganda,Africa,kg,UGX,1,G,Arabica,Nov-2004,1375.0,1375.0
19891,299650,299650,Uganda,Africa,kg,UGX,1,G,Robusta,Nov-2004,950.0,950.0
19892,299651,299651,Zambia,Africa,kg,ZMK,1,G,Arabica,Nov-2004,7857.44,7857.44
19893,299652,299652,India,Asia & Oceania,kg,INR,50,G,Arabica,Nov-2004,3290.0,65.8
19894,299653,299653,India,Asia & Oceania,kg,INR,50,G,Robusta,Nov-2004,1620.0,32.4
19895,299654,299654,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Nov-2004,21250.0,21250.0
19896,299655,299655,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Nov-2004,4750.0,4750.0
19897,299656,299656,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Nov-2004,3.24,3.24
19898,299657,299657,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Nov-2004,1.69,1.69
19899,299658,299658,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Nov-2004,90.0,90.0
19900,299659,299659,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Nov-2004,35.62,35.62
19901,299660,299660,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Nov-2004,29.0,29.0
19902,299661,299661,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Nov-2004,7600.0,7600.0
19903,299662,299662,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Nov-2004,38964.86,848.91
19904,299663,299663,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Nov-2004,3.3,0.26
19905,299664,299664,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Nov-2004,3084.46,67.2
19906,299665,299665,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Nov-2004,416.06,9.06
19907,299666,299666,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Nov-2004,546.51,11.91
19908,299667,299667,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Nov-2004,1027.22,22.38
19909,299668,299668,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Nov-2004,1180.0,43.7
19910,299669,299669,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Nov-2004,864.33,1920.73
19911,299670,299670,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Nov-2004,687.95,14.99
19912,299671,299671,Brazil,South America,kg,BRL,60,G,Arabica,Nov-2004,240.38,4.01
19913,299672,299672,Brazil,South America,kg,BRL,60,G,Robusta,Nov-2004,136.73,2.28
19914,299673,299673,Colombia,South America,kg,COP,125,P,Arabica,Nov-2004,388233.0,3105.86
19915,299674,299674,Ecuador,South America,SQ,USD,1,G,Arabica,Nov-2004,60.0,1.31
19916,299675,299675,Ecuador,South America,SQ,USD,1,G,Robusta,Nov-2004,30.0,0.65
19917,299676,299676,Peru,South America,kg,PEN,1,P,Arabica,Nov-2004,2.38,2.38
19918,300228,300228,Angola,Africa,kg,AOA,1,D,Robusta,Dec-2004,10.0,10.0
19919,300229,300229,Burundi,Africa,kg,BIF,1,P,Arabica,Dec-2004,550.0,550.0
19920,300235,300235,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Dec-2004,222.64,13.1
19921,300236,300236,Ghana,Africa,kg,GHC,60,G,Robusta,Dec-2004,101775.0,1696.25
19922,300238,300238,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,Dec-2004,2100.0,2100.0
19923,300239,300239,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,Dec-2004,1250.0,1250.0
19924,300240,300240,Malawi,Africa,kg,MWK,1,G,Arabica,Dec-2004,133.85,133.85
19925,300241,300241,Rwanda,Africa,kg,RWF,1,P,Arabica,Dec-2004,270.0,270.0
19926,300242,300242,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Dec-2004,525.0,525.0
19927,300243,300243,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Dec-2004,150.0,150.0
19928,300244,300244,Togo,Africa,kg,XAF,1,G,Robusta,Dec-2004,200.0,200.0
19929,300245,300245,Uganda,Africa,kg,UGX,1,G,Arabica,Dec-2004,1900.0,1900.0
19930,300246,300246,Uganda,Africa,kg,UGX,1,G,Robusta,Dec-2004,1000.0,1000.0
19931,300247,300247,Zambia,Africa,kg,ZMK,1,G,Arabica,Dec-2004,8048.34,8048.34
19932,300248,300248,India,Asia & Oceania,kg,INR,50,G,Arabica,Dec-2004,4150.0,83.0
19933,300249,300249,India,Asia & Oceania,kg,INR,50,G,Robusta,Dec-2004,1660.0,33.2
19934,300250,300250,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Dec-2004,21750.0,21750.0
19935,300251,300251,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Dec-2004,5000.0,5000.0
19936,300252,300252,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Dec-2004,3.14,3.14
19937,300253,300253,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Dec-2004,1.4,1.4
19938,300254,300254,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Dec-2004,90.0,90.0
19939,300255,300255,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Dec-2004,40.73,40.73
19940,300256,300256,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Dec-2004,29.41,29.41
19941,300257,300257,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Dec-2004,9000.0,9000.0
19942,300258,300258,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Dec-2004,38964.86,848.91
19943,300259,300259,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Dec-2004,3.3,0.26
19944,300260,300260,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Dec-2004,2812.3,61.27
19945,300261,300261,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Dec-2004,523.08,11.4
19946,300262,300262,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Dec-2004,587.34,12.8
19947,300263,300263,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Dec-2004,1276.84,27.82
19948,300264,300264,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Dec-2004,1180.0,43.7
19949,300265,300265,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Dec-2004,957.45,2127.67
19950,300266,300266,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Dec-2004,687.95,14.99
19951,300267,300267,Brazil,South America,kg,BRL,60,G,Arabica,Dec-2004,269.7,4.5
19952,300268,300268,Brazil,South America,kg,BRL,60,G,Robusta,Dec-2004,138.95,2.32
19953,300269,300269,Colombia,South America,kg,COP,125,P,Arabica,Dec-2004,422168.0,3377.34
19954,300270,300270,Ecuador,South America,SQ,USD,1,G,Arabica,Dec-2004,71.0,1.55
19955,300271,300271,Ecuador,South America,SQ,USD,1,G,Robusta,Dec-2004,36.0,0.78
19956,300272,300272,Peru,South America,kg,PEN,1,P,Arabica,Dec-2004,2.53,2.53
19957,300824,300824,Angola,Africa,kg,AOA,1,D,Robusta,Jan-2005,10.0,10.0
19958,300825,300825,Burundi,Africa,kg,BIF,1,P,Arabica,Jan-2005,550.0,550.0
19959,300831,300831,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Jan-2005,226.41,13.32
19960,300832,300832,Ghana,Africa,kg,GHC,60,G,Robusta,Jan-2005,101775.0,1696.25
19961,300834,300834,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,Jan-2005,2100.0,2100.0
19962,300835,300835,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,Jan-2005,1250.0,1250.0
19963,300836,300836,Malawi,Africa,kg,MWK,1,G,Arabica,Jan-2005,181.29,181.29
19964,300837,300837,Rwanda,Africa,kg,RWF,1,P,Arabica,Jan-2005,350.0,350.0
19965,300838,300838,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Jan-2005,525.0,525.0
19966,300839,300839,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Jan-2005,150.0,150.0
19967,300840,300840,Togo,Africa,kg,XAF,1,G,Robusta,Jan-2005,225.0,225.0
19968,300841,300841,Uganda,Africa,kg,UGX,1,G,Arabica,Jan-2005,2000.0,2000.0
19969,300842,300842,Uganda,Africa,kg,UGX,1,G,Robusta,Jan-2005,1025.0,1025.0
19970,300843,300843,Zambia,Africa,kg,ZMK,1,G,Arabica,Jan-2005,8971.57,8971.57
19971,300844,300844,India,Asia & Oceania,kg,INR,50,G,Arabica,Jan-2005,4450.0,89.0
19972,300845,300845,India,Asia & Oceania,kg,INR,50,G,Robusta,Jan-2005,1660.0,33.2
19973,300846,300846,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Jan-2005,26000.0,26000.0
19974,300847,300847,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Jan-2005,6000.0,6000.0
19975,300848,300848,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Jan-2005,3.24,3.24
19976,300849,300849,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Jan-2005,1.69,1.69
19977,300850,300850,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Jan-2005,85.0,85.0
19978,300851,300851,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Jan-2005,31.57,31.57
19979,300852,300852,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Jan-2005,26.81,26.81
19980,300853,300853,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Jan-2005,9800.0,9800.0
19981,300854,300854,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Jan-2005,38964.86,848.91
19982,300855,300855,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Jan-2005,3.3,0.26
19983,300856,300856,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Jan-2005,2903.82,63.26
19984,300857,300857,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Jan-2005,538.21,11.73
19985,300858,300858,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Jan-2005,611.08,13.31
19986,300859,300859,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Jan-2005,1281.03,27.91
19987,300860,300860,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Jan-2005,1180.0,43.7
19988,300861,300861,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Jan-2005,1133.66,2519.24
19989,300862,300862,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Jan-2005,687.95,14.99
19990,300863,300863,Brazil,South America,kg,BRL,60,G,Arabica,Jan-2005,284.4,4.74
19991,300864,300864,Brazil,South America,kg,BRL,60,G,Robusta,Jan-2005,145.35,2.42
19992,300865,300865,Colombia,South America,kg,COP,125,P,Arabica,Jan-2005,416774.0,3334.19
19993,300866,300866,Ecuador,South America,SQ,USD,1,G,Arabica,Jan-2005,90.0,1.96
19994,300867,300867,Ecuador,South America,SQ,USD,1,G,Robusta,Jan-2005,52.0,1.13
19995,300868,300868,Peru,South America,kg,PEN,1,P,Arabica,Jan-2005,2.61,2.61
19996,301420,301420,Angola,Africa,kg,AOA,1,D,Robusta,Feb-2005,10.0,10.0
19997,301421,301421,Burundi,Africa,kg,BIF,1,P,Arabica,Feb-2005,550.0,550.0
19998,301425,301425,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Feb-2005,196.0,196.0
19999,301427,301427,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Feb-2005,246.59,14.51
20000,301428,301428,Ghana,Africa,kg,GHC,60,G,Robusta,Feb-2005,101775.0,1696.25
20001,301430,301430,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,Feb-2005,2100.0,2100.0
20002,301431,301431,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,Feb-2005,1250.0,1250.0
20003,301432,301432,Malawi,Africa,kg,MWK,1,G,Arabica,Feb-2005,123.71,123.71
20004,301433,301433,Rwanda,Africa,kg,RWF,1,P,Arabica,Feb-2005,350.0,350.0
20005,301434,301434,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Feb-2005,525.0,525.0
20006,301435,301435,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Feb-2005,150.0,150.0
20007,301436,301436,Togo,Africa,kg,XAF,1,G,Robusta,Feb-2005,240.0,240.0
20008,301437,301437,Uganda,Africa,kg,UGX,1,G,Arabica,Feb-2005,2050.0,2050.0
20009,301438,301438,Uganda,Africa,kg,UGX,1,G,Robusta,Feb-2005,1150.0,1150.0
20010,301439,301439,Zambia,Africa,kg,ZMK,1,G,Arabica,Feb-2005,8579.81,8579.81
20011,301440,301440,India,Asia & Oceania,kg,INR,50,G,Arabica,Feb-2005,4910.0,98.2
20012,301441,301441,India,Asia & Oceania,kg,INR,50,G,Robusta,Feb-2005,2000.0,40.0
20013,301442,301442,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Feb-2005,26500.0,26500.0
20014,301443,301443,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Feb-2005,6500.0,6500.0
20015,301444,301444,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Feb-2005,3.49,3.49
20016,301445,301445,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Feb-2005,1.87,1.87
20017,301446,301446,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Feb-2005,85.0,85.0
20018,301447,301447,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Feb-2005,31.94,31.94
20019,301448,301448,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Feb-2005,27.75,27.75
20020,301449,301449,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Feb-2005,10500.0,10500.0
20021,301450,301450,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Feb-2005,38964.86,848.91
20022,301451,301451,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Feb-2005,3.3,0.26
20023,301452,301452,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Feb-2005,2681.9,58.43
20024,301453,301453,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Feb-2005,635.16,13.84
20025,301454,301454,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Feb-2005,673.83,14.68
20026,301455,301455,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Feb-2005,1467.18,31.96
20027,301456,301456,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Feb-2005,1180.0,43.7
20028,301457,301457,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Feb-2005,1131.97,2515.49
20029,301458,301458,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Feb-2005,687.95,14.99
20030,301459,301459,Brazil,South America,kg,BRL,60,G,Arabica,Feb-2005,305.07,5.08
20031,301460,301460,Brazil,South America,kg,BRL,60,G,Robusta,Feb-2005,152.87,2.55
20032,301461,301461,Colombia,South America,kg,COP,125,P,Arabica,Feb-2005,483369.0,3866.95
20033,301462,301462,Ecuador,South America,SQ,USD,1,G,Arabica,Feb-2005,100.0,2.18
20034,301463,301463,Ecuador,South America,SQ,USD,1,G,Robusta,Feb-2005,59.0,1.29
20035,301464,301464,Peru,South America,kg,PEN,1,P,Arabica,Feb-2005,2.58,2.58
20036,302016,302016,Angola,Africa,kg,AOA,1,D,Robusta,Mar-2005,10.0,10.0
20037,302017,302017,Burundi,Africa,kg,BIF,1,P,Arabica,Mar-2005,550.0,550.0
20038,302021,302021,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Mar-2005,251.0,251.0
20039,302023,302023,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Mar-2005,238.46,14.03
20040,302024,302024,Ghana,Africa,kg,GHC,60,G,Robusta,Mar-2005,101775.0,1696.25
20041,302026,302026,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Arabica,Mar-2005,2100.0,2100.0
20042,302027,302027,"Madagascar, Rep. of",Africa,kg,MGA,1,G,Robusta,Mar-2005,1250.0,1250.0
20043,302028,302028,Malawi,Africa,kg,MWK,1,G,Arabica,Mar-2005,197.08,197.08
20044,302029,302029,Rwanda,Africa,kg,RWF,1,P,Arabica,Mar-2005,450.0,450.0
20045,302030,302030,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Mar-2005,525.0,525.0
20046,302031,302031,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Mar-2005,150.0,150.0
20047,302032,302032,Togo,Africa,kg,XAF,1,G,Robusta,Mar-2005,295.0,295.0
20048,302033,302033,Uganda,Africa,kg,UGX,1,G,Arabica,Mar-2005,2100.0,2100.0
20049,302034,302034,Uganda,Africa,kg,UGX,1,G,Robusta,Mar-2005,1425.0,1425.0
20050,302035,302035,Zambia,Africa,kg,ZMK,1,G,Arabica,Mar-2005,9092.46,9092.46
20051,302036,302036,India,Asia & Oceania,kg,INR,50,G,Arabica,Mar-2005,5645.0,112.9
20052,302037,302037,India,Asia & Oceania,kg,INR,50,G,Robusta,Mar-2005,2810.0,56.2
20053,302038,302038,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Mar-2005,27000.0,27000.0
20054,302039,302039,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Mar-2005,6500.0,6500.0
20055,302040,302040,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Mar-2005,4.26,4.26
20056,302041,302041,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Mar-2005,1.91,1.91
20057,302042,302042,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Mar-2005,85.0,85.0
20058,302043,302043,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Mar-2005,35.63,35.63
20059,302044,302044,Thailand,Asia & Oceania,kg,THB,1,G,Robusta,Mar-2005,29.35,29.35
20060,302045,302045,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Mar-2005,12500.0,12500.0
20061,302046,302046,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Mar-2005,38964.86,848.91
20062,302047,302047,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Mar-2005,3.3,0.26
20063,302048,302048,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,Mar-2005,2892.0,63.01
20064,302049,302049,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,Mar-2005,752.76,16.4
20065,302050,302050,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,Mar-2005,741.96,16.16
20066,302051,302051,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,Mar-2005,1727.62,37.64
20067,302052,302052,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,Mar-2005,1180.0,43.7
20068,302053,302053,Mexico,Central America & Mexico,lb,MXN,1,G,Arabica,Mar-2005,1276.58,2836.84
20069,302054,302054,Nicaragua,Central America & Mexico,SQ,NIO,1,P,Arabica,Mar-2005,687.95,14.99
20070,302055,302055,Brazil,South America,kg,BRL,60,G,Arabica,Mar-2005,337.03,5.62
20071,302056,302056,Brazil,South America,kg,BRL,60,G,Robusta,Mar-2005,153.94,2.57
20072,302057,302057,Colombia,South America,kg,COP,125,P,Arabica,Mar-2005,558516.0,4468.13
20073,302058,302058,Ecuador,South America,SQ,USD,1,G,Arabica,Mar-2005,115.0,2.51
20074,302059,302059,Ecuador,South America,SQ,USD,1,G,Robusta,Mar-2005,65.0,1.42
20075,302060,302060,Peru,South America,kg,PEN,1,P,Arabica,Mar-2005,4.35,4.35
20076,302612,302612,Angola,Africa,kg,AOA,1,D,Robusta,Apr-2005,10.0,10.0
20077,302613,302613,Burundi,Africa,kg,BIF,1,P,Arabica,Apr-2005,900.0,900.0
20078,302617,302617,Côte d'Ivoire,Africa,kg,XAF,1,G,Robusta,Apr-2005,240.0,240.0
20079,302619,302619,"Ethiopia, The Federal Dem. Rep. of",Africa,kg,ETB,17,G,Arabica,Apr-2005,243.6,14.33
20080,302620,302620,Ghana,Africa,kg,GHC,60,G,Robusta,Apr-2005,101775.0,1696.25
20081,302624,302624,Malawi,Africa,kg,MWK,1,G,Arabica,Apr-2005,176.69,176.69
20082,302625,302625,Rwanda,Africa,kg,RWF,1,P,Arabica,Apr-2005,540.0,540.0
20083,302626,302626,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Arabica,Apr-2005,525.0,525.0
20084,302627,302627,"Tanzania, United Rep. of",Africa,kg,TZS,1,P,Robusta,Apr-2005,300.0,300.0
20085,302628,302628,Togo,Africa,kg,XAF,1,G,Robusta,Apr-2005,325.0,325.0
20086,302629,302629,Uganda,Africa,kg,UGX,1,G,Arabica,Apr-2005,2400.0,2400.0
20087,302630,302630,Uganda,Africa,kg,UGX,1,G,Robusta,Apr-2005,1655.0,1655.0
20088,302631,302631,Zambia,Africa,kg,ZMK,1,G,Arabica,Apr-2005,9190.49,9190.49
20089,302632,302632,India,Asia & Oceania,kg,INR,50,G,Arabica,Apr-2005,5450.0,109.0
20090,302633,302633,India,Asia & Oceania,kg,INR,50,G,Robusta,Apr-2005,2880.0,57.6
20091,302634,302634,Indonesia,Asia & Oceania,kg,IDR,1,G,Arabica,Apr-2005,26000.0,26000.0
20092,302635,302635,Indonesia,Asia & Oceania,kg,IDR,1,G,Robusta,Apr-2005,7000.0,7000.0
20093,302636,302636,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Arabica,Apr-2005,4.93,4.93
20094,302637,302637,Papua New Guinea,Asia & Oceania,kg,PGK,1,G,Robusta,Apr-2005,1.47,1.47
20095,302638,302638,Philippines,Asia & Oceania,kg,PHP,1,G,Arabica,Apr-2005,90.0,90.0
20096,302639,302639,Philippines,Asia & Oceania,kg,PHP,1,G,Robusta,Apr-2005,48.0,48.0
20097,302641,302641,Vietnam,Asia & Oceania,kg,VND,1,G,Robusta,Apr-2005,14000.0,14000.0
20098,302642,302642,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,Apr-2005,38964.86,848.91
20099,302643,302643,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,Apr-2005,3.3,0.26
