,Country,Continents,Unit,Country_Code,Weight,Type,Type of Coffee,Price,unit_price(/kg),Datetime,Year,Month,Scale,Conversions_Numeric
6187,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,1330.0,28.98,1981-01-01,1981,1,Units,21.7633333325
6188,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,1330.0,28.98,1981-02-01,1981,2,Units,21.7633333325
6189,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,1330.0,28.98,1981-03-01,1981,3,Units,21.7633333325
6190,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,1330.0,28.98,1981-04-01,1981,4,Units,21.7633333325
6191,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,1330.0,28.98,1981-05-01,1981,5,Units,21.7633333325
6192,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,1330.0,28.98,1981-06-01,1981,6,Units,21.7633333325
6193,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,1330.0,28.98,1981-07-01,1981,7,Units,21.7633333325
6194,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,1330.0,28.98,1981-08-01,1981,8,Units,21.7633333325
6195,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,1330.0,28.98,1981-09-01,1981,9,Units,21.7633333325
6196,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,2449.0,53.36,1981-10-01,1981,10,Units,21.7633333325
6197,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,2449.0,53.36,1981-11-01,1981,11,Units,21.7633333325
6198,Costa Rica,Central America & Mexico,SQ,CRC,1,G,Arabica,2449.0,53.36,1981-12-01,1981,12,Units,21.7633333325
6199,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-01-01,1981,1,Units,
6200,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-02-01,1981,2,Units,
6201,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-03-01,1981,3,Units,
6202,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-04-01,1981,4,Units,
6203,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-05-01,1981,5,Units,
6204,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-06-01,1981,6,Units,
6205,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-07-01,1981,7,Units,
6206,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-08-01,1981,8,Units,
6207,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-09-01,1981,9,Units,
6208,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-10-01,1981,10,Units,
6209,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-11-01,1981,11,Units,
6210,Cuba,Central America & Mexico,lb,CUP,28,F,Arabica,4.2,0.33,1981-12-01,1981,12,Units,
6211,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,92.6,2.02,1981-01-01,1981,1,Units,0.999999999
6212,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,85.15,1.86,1981-02-01,1981,2,Units,0.999999999
6213,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,87.68,1.91,1981-03-01,1981,3,Units,0.999999999
6214,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,90.02,1.96,1981-04-01,1981,4,Units,0.999999999
6215,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,85.56,1.86,1981-05-01,1981,5,Units,0.999999999
6216,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,62.24,1.36,1981-06-01,1981,6,Units,0.999999999
6217,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,73.32,1.6,1981-07-01,1981,7,Units,0.999999999
6218,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,79.3,1.73,1981-08-01,1981,8,Units,0.999999999
6219,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,80.77,1.76,1981-09-01,1981,9,Units,0.999999999
6220,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,99.31,2.16,1981-10-01,1981,10,Units,0.999999999
6221,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,109.2,2.38,1981-11-01,1981,11,Units,0.999999999
6222,Dominican Rep.,Central America & Mexico,SQ,DOP,1,G,Arabica,107.09,2.33,1981-12-01,1981,12,Units,0.999999999
6223,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,123.3,2.69,1981-01-01,1981,1,Units,2.5
6224,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,123.3,2.69,1981-02-01,1981,2,Units,2.5
6225,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,123.3,2.69,1981-03-01,1981,3,Units,2.5
6226,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,123.3,2.69,1981-04-01,1981,4,Units,2.5
6227,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,123.3,2.69,1981-05-01,1981,5,Units,2.5
6228,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,123.3,2.69,1981-06-01,1981,6,Units,2.5
6229,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,123.3,2.69,1981-07-01,1981,7,Units,2.5
6230,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,143.7,3.13,1981-08-01,1981,8,Units,2.5
6231,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,153.0,3.33,1981-09-01,1981,9,Units,2.5
6232,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,157.0,3.42,1981-10-01,1981,10,Units,2.5
6233,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,172.0,3.75,1981-11-01,1981,11,Units,2.5
6234,El Salvador,Central America & Mexico,SQ,CES,1,G,Arabica,172.0,3.75,1981-12-01,1981,12,Units,2.5
6235,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,85.2,1.86,1981-01-01,1981,1,Units,0.999999999
6236,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,88.0,1.92,1981-02-01,1981,2,Units,0.999999999
6237,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,83.0,1.81,1981-03-01,1981,3,Units,0.999999999
6238,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,84.3,1.84,1981-04-01,1981,4,Units,0.999999999
6239,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,83.5,1.82,1981-05-01,1981,5,Units,0.999999999
6240,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,86.0,1.87,1981-06-01,1981,6,Units,0.999999999
6241,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,78.6,1.71,1981-07-01,1981,7,Units,0.999999999
6242,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,78.2,1.7,1981-08-01,1981,8,Units,0.999999999
6243,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,69.0,1.5,1981-09-01,1981,9,Units,0.999999999
6244,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,73.1,1.59,1981-10-01,1981,10,Units,0.999999999
6245,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,95.1,2.07,1981-11-01,1981,11,Units,0.999999999
6246,Guatemala,Central America & Mexico,SQ,GTQ,1,G,Arabica,95.4,2.08,1981-12-01,1981,12,Units,0.999999999
6247,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,6.25,6.25,1981-01-01,1981,1,Units,4.999999999
6248,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,6.5,6.5,1981-02-01,1981,2,Units,4.999999999
6249,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,6.5,6.5,1981-03-01,1981,3,Units,4.999999999
6250,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,6.45,6.45,1981-04-01,1981,4,Units,4.999999999
6251,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,6.4,6.4,1981-05-01,1981,5,Units,4.999999999
6252,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,5.19,5.19,1981-06-01,1981,6,Units,4.999999999
6253,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,4.11,4.11,1981-07-01,1981,7,Units,4.999999999
6254,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,4.77,4.77,1981-08-01,1981,8,Units,4.999999999
6255,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,5.06,5.06,1981-09-01,1981,9,Units,4.999999999
6256,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,5.68,5.68,1981-10-01,1981,10,Units,4.999999999
6257,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,6.23,6.23,1981-11-01,1981,11,Units,4.999999999
6258,Haiti,Central America & Mexico,kg,HTG,1,G,Arabica,6.51,6.51,1981-12-01,1981,12,Units,4.999999999
6259,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,137.7,3.0,1981-01-01,1981,1,Units,2.0
6260,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,138.29,3.01,1981-02-01,1981,2,Units,2.0
6261,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,139.5,3.04,1981-03-01,1981,3,Units,2.0
6262,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,143.1,3.12,1981-04-01,1981,4,Units,2.0
6263,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,142.8,3.11,1981-05-01,1981,5,Units,2.0
6264,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,133.4,2.91,1981-06-01,1981,6,Units,2.0
6265,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,123.0,2.68,1981-07-01,1981,7,Units,2.0
6266,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,137.6,3.0,1981-08-01,1981,8,Units,2.0
6267,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,134.9,2.94,1981-09-01,1981,9,Units,2.0
6268,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,139.7,3.04,1981-10-01,1981,10,Units,2.0
6269,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,155.7,3.39,1981-11-01,1981,11,Units,2.0
6270,Honduras,Central America & Mexico,SQ,HNL,1,G,Arabica,171.3,3.73,1981-12-01,1981,12,Units,2.0
6271,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,20.0,0.74,1981-01-01,1981,1,Units,1.7814199990000001
6272,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,20.0,0.74,1981-02-01,1981,2,Units,1.7814199990000001
6273,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,20.0,0.74,1981-03-01,1981,3,Units,1.7814199990000001
6274,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,20.0,0.74,1981-04-01,1981,4,Units,1.7814199990000001
6275,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,20.0,0.74,1981-05-01,1981,5,Units,1.7814199990000001
6276,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,20.0,0.74,1981-06-01,1981,6,Units,1.7814199990000001
6277,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,20.0,0.74,1981-07-01,1981,7,Units,1.7814199990000001
6278,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,22.32,0.83,1981-08-01,1981,8,Units,1.7814199990000001
6279,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,22.32,0.83,1981-09-01,1981,9,Units,1.7814199990000001
6280,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,22.32,0.83,1981-10-01,1981,10,Units,1.7814199990000001
6281,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,22.32,0.83,1981-11-01,1981,11,Units,1.7814199990000001
6282,Jamaica,Central America & Mexico,lb,JMD,60,F,Arabica,22.32,0.83,1981-12-01,1981,12,Units,1.7814199990000001
6283,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2300.0,50.11,1981-01-01,1981,1,Units,0.0245145999990833
6284,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2300.0,50.11,1981-02-01,1981,2,Units,0.0245145999990833
6285,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2300.0,50.11,1981-03-01,1981,3,Units,0.0245145999990833
6286,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2300.0,50.11,1981-04-01,1981,4,Units,0.0245145999990833
6287,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2300.0,50.11,1981-05-01,1981,5,Units,0.0245145999990833
6288,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2300.0,50.11,1981-06-01,1981,6,Units,0.0245145999990833
6289,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2300.0,50.11,1981-07-01,1981,7,Units,0.0245145999990833
6290,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2300.0,50.11,1981-08-01,1981,8,Units,0.0245145999990833
6291,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2300.0,50.11,1981-09-01,1981,9,Units,0.0245145999990833
6292,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2630.0,57.3,1981-10-01,1981,10,Units,0.0245145999990833
6293,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2630.0,57.3,1981-11-01,1981,11,Units,0.0245145999990833
6294,Mexico,Central America & Mexico,SQ,PMx,1,P,Arabica,2630.0,57.3,1981-12-01,1981,12,Units,0.0245145999990833
6295,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1000.0,21.79,1981-01-01,1981,1,Units,2.9474224137931e-09
6296,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1000.0,21.79,1981-02-01,1981,2,Units,2.9474224137931e-09
6297,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1000.0,21.79,1981-03-01,1981,3,Units,2.9474224137931e-09
6298,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1000.0,21.79,1981-04-01,1981,4,Units,2.9474224137931e-09
6299,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1000.0,21.79,1981-05-01,1981,5,Units,2.9474224137931e-09
6300,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1044.0,22.75,1981-06-01,1981,6,Units,2.9474224137931e-09
6301,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1044.0,22.75,1981-07-01,1981,7,Units,2.9474224137931e-09
6302,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1044.0,22.75,1981-08-01,1981,8,Units,2.9474224137931e-09
6303,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1044.0,22.75,1981-09-01,1981,9,Units,2.9474224137931e-09
6304,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1044.0,22.75,1981-10-01,1981,10,Units,2.9474224137931e-09
6305,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1044.0,22.75,1981-11-01,1981,11,Units,2.9474224137931e-09
6306,Nicaragua,Central America & Mexico,SQ,NCC,1,G,Arabica,1000.0,21.79,1981-12-01,1981,12,Units,2.9474224137931e-09
6307,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-01-01,1981,1,Units,1.0
6308,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-02-01,1981,2,Units,1.0
6309,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-03-01,1981,3,Units,1.0
6310,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-04-01,1981,4,Units,1.0
6311,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-05-01,1981,5,Units,1.0
6312,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-06-01,1981,6,Units,1.0
6313,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-07-01,1981,7,Units,1.0
6314,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-08-01,1981,8,Units,1.0
6315,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-09-01,1981,9,Units,1.0
6316,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-10-01,1981,10,Units,1.0
6317,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-11-01,1981,11,Units,1.0
6318,Panama,Central America & Mexico,SQ,PAB,1,G,Arabica,90.0,1.96,1981-12-01,1981,12,Units,1.0
6319,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-01-01,1981,1,Units,2.3999999990000003
6320,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-02-01,1981,2,Units,2.3999999990000003
6321,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-03-01,1981,3,Units,2.3999999990000003
6322,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-04-01,1981,4,Units,2.3999999990000003
6323,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-05-01,1981,5,Units,2.3999999990000003
6324,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-06-01,1981,6,Units,2.3999999990000003
6325,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-07-01,1981,7,Units,2.3999999990000003
6326,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-08-01,1981,8,Units,2.3999999990000003
6327,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-09-01,1981,9,Units,2.3999999990000003
6328,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-10-01,1981,10,Units,2.3999999990000003
6329,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-11-01,1981,11,Units,2.3999999990000003
6330,Trinidad and Tobago,Central America & Mexico,lb,TTD,1,G,Robusta,3.8,8.44,1981-12-01,1981,12,Units,2.3999999990000003
6331,Bolivia,South America,SQ,BOB,1,P,Arabica,950.0,20.7,1981-01-01,1981,1,Units,2.452e-05
6332,Bolivia,South America,SQ,BOB,1,P,Arabica,1150.0,25.05,1981-02-01,1981,2,Units,2.452e-05
6333,Bolivia,South America,SQ,BOB,1,P,Arabica,1160.0,25.27,1981-03-01,1981,3,Units,2.452e-05
6334,Bolivia,South America,SQ,BOB,1,P,Arabica,1055.0,22.98,1981-04-01,1981,4,Units,2.452e-05
6335,Bolivia,South America,SQ,BOB,1,P,Arabica,1050.0,22.88,1981-05-01,1981,5,Units,2.452e-05
6336,Bolivia,South America,SQ,BOB,1,P,Arabica,850.0,18.52,1981-06-01,1981,6,Units,2.452e-05
6337,Bolivia,South America,SQ,BOB,1,P,Arabica,740.0,16.12,1981-07-01,1981,7,Units,2.452e-05
6338,Bolivia,South America,SQ,BOB,1,P,Arabica,855.0,18.63,1981-08-01,1981,8,Units,2.452e-05
6339,Bolivia,South America,SQ,BOB,1,P,Arabica,914.0,19.91,1981-09-01,1981,9,Units,2.452e-05
6340,Bolivia,South America,SQ,BOB,1,P,Arabica,927.0,20.2,1981-10-01,1981,10,Units,2.452e-05
6341,Bolivia,South America,SQ,BOB,1,P,Arabica,1000.0,21.79,1981-11-01,1981,11,Units,2.452e-05
6342,Bolivia,South America,SQ,BOB,1,P,Arabica,1075.0,23.42,1981-12-01,1981,12,Units,2.452e-05
6343,Brazil,South America,kg,CRZ,60,G,Arabica,6058.24,100.97,1981-01-01,1981,1,Units,4.0300109353132603e-11
6344,Brazil,South America,kg,CRZ,60,G,Arabica,6283.11,104.72,1981-02-01,1981,2,Units,4.0300109353132603e-11
6345,Brazil,South America,kg,CRZ,60,G,Arabica,6296.34,104.94,1981-03-01,1981,3,Units,4.0300109353132603e-11
6346,Brazil,South America,kg,CRZ,60,G,Arabica,6071.47,101.19,1981-04-01,1981,4,Units,4.0300109353132603e-11
6347,Brazil,South America,kg,CRZ,60,G,Arabica,5965.65,99.43,1981-05-01,1981,5,Units,4.0300109353132603e-11
6348,Brazil,South America,kg,CRZ,60,G,Arabica,5846.6,97.44,1981-06-01,1981,6,Units,4.0300109353132603e-11
6349,Brazil,South America,kg,CRZ,60,G,Arabica,6216.97,103.62,1981-07-01,1981,7,Units,4.0300109353132603e-11
6350,Brazil,South America,kg,CRZ,60,G,Arabica,6759.3,112.66,1981-08-01,1981,8,Units,4.0300109353132603e-11
6351,Brazil,South America,kg,CRZ,60,G,Arabica,7023.86,117.06,1981-09-01,1981,9,Units,4.0300109353132603e-11
6352,Brazil,South America,kg,CRZ,60,G,Arabica,7275.18,121.25,1981-10-01,1981,10,Units,4.0300109353132603e-11
6353,Brazil,South America,kg,CRZ,60,G,Arabica,8029.15,133.82,1981-11-01,1981,11,Units,4.0300109353132603e-11
6354,Brazil,South America,kg,CRZ,60,G,Arabica,9113.82,151.9,1981-12-01,1981,12,Units,4.0300109353132603e-11
6355,Colombia,South America,kg,COP,125,P,Arabica,9199.99,73.6,1981-01-01,1981,1,Units,54.490549998999995
6356,Colombia,South America,kg,COP,125,P,Arabica,9199.99,73.6,1981-02-01,1981,2,Units,54.490549998999995
6357,Colombia,South America,kg,COP,125,P,Arabica,9199.99,73.6,1981-03-01,1981,3,Units,54.490549998999995
6358,Colombia,South America,kg,COP,125,P,Arabica,9199.99,73.6,1981-04-01,1981,4,Units,54.490549998999995
6359,Colombia,South America,kg,COP,125,P,Arabica,9199.99,73.6,1981-05-01,1981,5,Units,54.490549998999995
6360,Colombia,South America,kg,COP,125,P,Arabica,9199.99,73.6,1981-06-01,1981,6,Units,54.490549998999995
6361,Colombia,South America,kg,COP,125,P,Arabica,9199.99,73.6,1981-07-01,1981,7,Units,54.490549998999995
6362,Colombia,South America,kg,COP,125,P,Arabica,9199.99,73.6,1981-08-01,1981,8,Units,54.490549998999995
6363,Colombia,South America,kg,COP,125,P,Arabica,9199.99,73.6,1981-09-01,1981,9,Units,54.490549998999995
6364,Colombia,South America,kg,COP,125,P,Arabica,9800.0,78.4,1981-10-01,1981,10,Units,54.490549998999995
6365,Colombia,South America,kg,COP,125,P,Arabica,10259.0,82.07,1981-11-01,1981,11,Units,54.490549998999995
6366,Colombia,South America,kg,COP,125,P,Arabica,10330.01,82.64,1981-12-01,1981,12,Units,54.490549998999995
6367,Ecuador,South America,SQ,ECS,1,G,Arabica,1786.0,38.91,1981-01-01,1981,1,Units,24.999999999
6368,Ecuador,South America,SQ,ECS,1,G,Arabica,1724.0,37.56,1981-02-01,1981,2,Units,24.999999999
6369,Ecuador,South America,SQ,ECS,1,G,Arabica,1760.0,38.34,1981-03-01,1981,3,Units,24.999999999
6370,Ecuador,South America,SQ,ECS,1,G,Arabica,1767.0,38.5,1981-04-01,1981,4,Units,24.999999999
6371,Ecuador,South America,SQ,ECS,1,G,Arabica,1700.0,37.04,1981-05-01,1981,5,Units,24.999999999
6372,Ecuador,South America,SQ,ECS,1,G,Arabica,1508.0,32.85,1981-06-01,1981,6,Units,24.999999999
6373,Ecuador,South America,SQ,ECS,1,G,Arabica,1396.0,30.41,1981-07-01,1981,7,Units,24.999999999
6374,Ecuador,South America,SQ,ECS,1,G,Arabica,1555.0,33.88,1981-08-01,1981,8,Units,24.999999999
6375,Ecuador,South America,SQ,ECS,1,G,Arabica,1284.0,27.97,1981-09-01,1981,9,Units,24.999999999
6376,Ecuador,South America,SQ,ECS,1,G,Arabica,1358.0,29.59,1981-10-01,1981,10,Units,24.999999999
6377,Ecuador,South America,SQ,ECS,1,G,Arabica,1152.0,25.1,1981-11-01,1981,11,Units,24.999999999
6378,Ecuador,South America,SQ,ECS,1,G,Arabica,1300.0,28.32,1981-12-01,1981,12,Units,24.999999999
6379,Peru,South America,kg,PES,1,P,Arabica,29.0,29.0,1981-01-01,1981,1,Units,4.223179999985e-07
6380,Peru,South America,kg,PES,1,P,Arabica,32.0,32.0,1981-02-01,1981,2,Units,4.223179999985e-07
6381,Peru,South America,kg,PES,1,P,Arabica,34.0,34.0,1981-03-01,1981,3,Units,4.223179999985e-07
6382,Peru,South America,kg,PES,1,P,Arabica,36.0,36.0,1981-04-01,1981,4,Units,4.223179999985e-07
6383,Peru,South America,kg,PES,1,P,Arabica,36.99,36.99,1981-05-01,1981,5,Units,4.223179999985e-07
6384,Peru,South America,kg,PES,1,P,Arabica,36.0,36.0,1981-06-01,1981,6,Units,4.223179999985e-07
6385,Peru,South America,kg,PES,1,P,Arabica,32.0,32.0,1981-07-01,1981,7,Units,4.223179999985e-07
6386,Peru,South America,kg,PES,1,P,Arabica,38.0,38.0,1981-08-01,1981,8,Units,4.223179999985e-07
6387,Peru,South America,kg,PES,1,P,Arabica,38.0,38.0,1981-09-01,1981,9,Units,4.223179999985e-07
6388,Peru,South America,kg,PES,1,P,Arabica,39.0,39.0,1981-10-01,1981,10,Units,4.223179999985e-07
6389,Peru,South America,kg,PES,1,P,Arabica,46.0,46.0,1981-11-01,1981,11,Units,4.223179999985e-07
6390,Peru,South America,kg,PES,1,P,Arabica,43.0,43.0,1981-12-01,1981,12,Units,4.223179999985e-07
6391,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-01-01,1981,1,Units,0.0043
6392,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-02-01,1981,2,Units,0.0043
6393,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-03-01,1981,3,Units,0.0043
6394,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-04-01,1981,4,Units,0.0043
6395,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-05-01,1981,5,Units,0.0043
6396,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-06-01,1981,6,Units,0.0043
6397,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-07-01,1981,7,Units,0.0043
6398,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-08-01,1981,8,Units,0.0043
6399,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-09-01,1981,9,Units,0.0043
6400,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-10-01,1981,10,Units,0.0043
6401,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-11-01,1981,11,Units,0.0043
6402,"Venezuela, Rep. Bolivariana de",South America,SQ,VEB,1,G,Arabica,800.0,17.43,1981-12-01,1981,12,Units,0.0043
6403,Angola,Africa,kg,ANK,1,D,Robusta,16.0,16.0,1982-01-01,1982,1,Units,2.9918e-08
6404,Angola,Africa,kg,ANK,1,D,Robusta,16.0,16.0,1982-02-01,1982,2,Units,2.9918e-08
6405,Angola,Africa,kg,ANK,1,D,Robusta,16.0,16.0,1982-03-01,1982,3,Units,2.9918e-08
